manifest_index,source_config,task_id,prompt_id,row_id,task_group,length_bucket,policy,status,passed,prefix_len_tokens,middle_len_tokens,suffix_len_tokens,oracle_canvas_tokens,selected_canvas_tokens,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,selected_score,selected_raw_score,selected_adjusted_score,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message,candidate_full_code_sha256,candidate_middle_sha256,total_sec_including_probe,decode_sec,verification_sec,length_probe_sec,mean_final_confidence
11,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/10/L5_L5,L5_L5,342,HumanEval/10,long,oracle_sufficient_canvas,ok,True,192,17,24,17,17,0,0,oracle,,,,True,True,True,,,4f93855da57c185ede19a14d11665607cecc1dd05277e38c4736ef3f7c56a9b4,0eb4a9f34fab2d76197dd28bd269312ab310033ff9dff6cc8f8fb68010cf68ec,1.3867549710557796,1.2926810089848004,0.09407396207097918,0.0,0.97265625
12,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/95/L8_L8,L8_L8,2584,HumanEval/95,short,oracle_sufficient_canvas,ok,True,237,3,104,3,3,0,0,oracle,,,,True,True,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,71bd59baf1098ae96fd7864f36e8822c5111ae0fd70f6ab82636fee2e85f4ab4,1.503125672985334,1.409224011003971,0.09390166198136285,0.0,1.0
13,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/96/L6_L6,L6_L6,2734,HumanEval/96,short,oracle_sufficient_canvas,ok,True,209,3,17,3,3,0,0,oracle,,,,True,True,True,,,f45a250f0bb385f1d6fef6f54f5ff412d62d0e629e63c6d9fbdee7f072cf18ba,71bd59baf1098ae96fd7864f36e8822c5111ae0fd70f6ab82636fee2e85f4ab4,1.3798354649916291,1.2838323489995673,0.0960031159920618,0.0,1.0
14,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/14/L2_L2,L2_L2,400,HumanEval/14,medium,oracle_sufficient_canvas,ok,True,65,9,14,9,9,0,0,oracle,,,,True,True,True,,,e8cd7aa1d5ff0f57886eaadfc33f200e424171a9135ba39f7a23436921c2014b,259a1c7959fb291dc710a5300e23ceecb233b8973f9dedd5e2b7aa84df51a231,1.3532571329851635,1.2579811899922788,0.09527594299288467,0.0,0.9921875
15,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/150/L5_L5,L5_L5,5457,HumanEval/150,short,oracle_sufficient_canvas,ok,True,130,3,8,3,3,0,0,oracle,,,,True,True,True,,,d8e5b04576d26a538e4ea07d2b5a8bd45dc6d8e2f1aba74cb6c14aae824e1f5e,941c30a77d66fbe30631de4c2da448281ef23a3fdfedcf5ffbd17fbdfcc12be8,1.3719459439744242,1.2757221179781482,0.09622382599627599,0.0,1.0
16,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/7/1,1,7,HumanEval/7,short,oracle_sufficient_canvas,ok,True,107,4,2,4,4,0,0,oracle,,,,True,True,True,,,1cf8013f4253f18c046017b20a1e6a66bc82a0472156f2f32f3e11a41edba656,c5110b7fe667b6849364f55e32c9108071a36295bd2f08d87ce53acc9c52b9cd,1.34886827605078,1.254503884993028,0.09436439105775207,0.0,1.0
17,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/32/L7_L8,L7_L8,802,HumanEval/32,medium,oracle_sufficient_canvas,ok,True,368,9,9,9,9,0,0,oracle,,,,True,True,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,165b9dbb2b3ae0e857e7a70198e57563ed30f99a2e61bd23717eaec42d344894,1.6603150659939274,1.5553162699798122,0.10499879601411521,0.0,0.9921875
18,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/13/1,1,13,HumanEval/13,long,oracle_sufficient_canvas,ok,True,72,17,5,17,17,0,0,oracle,,,,True,True,True,,,62355fe8a82acef674c619d9740741af7c021bf77779c2c95c598dd81db5191b,ab7e60392c6fa672a85d2c8d3afc2e7ab346495e623ddd7bdb9f21203af282c1,1.3640768919722177,1.2667381839710288,0.09733870800118893,0.0,0.99609375
19,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/30/1,1,30,HumanEval/30,medium,oracle_sufficient_canvas,ok,True,129,9,2,9,9,0,0,oracle,,,,True,True,True,,,1789ed4290a0ad8813d7f487d2c1b7292caae0c488c0d5620ee30ebe2b7c31b2,bc1ea1f32cc25741b3ca1d1c49c913ae2be8e005d4657b91f4e52cc6f90f372f,1.3730702560860664,1.2763651870191097,0.09670506906695664,0.0,0.984375
20,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/56/L2_L4,L2_L4,1209,HumanEval/56,long,oracle_sufficient_canvas,ok,True,112,17,25,17,17,0,0,oracle,,,,True,True,True,,,eeb4ec229309a79c9b1008231bf5618361274261c3f74bd3849f4ea92f8f4516,065086f6a210f247058bca41038dcdaa806589e8e83451ed2985275907a07748,1.3779374749283306,1.280410993960686,0.0975264809676446,0.0,1.0
21,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/36/1,1,36,HumanEval/36,long,oracle_sufficient_canvas,ok,True,106,17,48,17,17,0,0,oracle,,,,True,True,True,,,b8609856362f31dceda5437426f22921737b1e9964931de9a5cc4002e2af6279,1cade7cd4d732bc67f3b07655b605ff10342075cd0ba87eb2859aad928617302,1.3915370000177063,1.2811736449948512,0.1103633550228551,0.0,0.98046875
22,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/87/1,1,87,HumanEval/87,long,oracle_sufficient_canvas,ok,True,291,17,29,17,17,0,0,oracle,,,,True,True,True,,,982245ad2694570d39509aa800a77d32e315e3c733f82263dd754a4f429d25da,f97ed2a88cf0848b31f9dad63ec3ee07c9f11a33ea81113e4f1f9add77d4eb88,1.5068315140088089,1.40987207100261,0.09695944300619885,0.0,1.0
23,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/151/1,1,151,HumanEval/151,long,oracle_sufficient_canvas,ok,True,162,17,2,17,17,0,0,oracle,,,,True,True,True,,,723142cf2891dac4913f3c06240bb52807ba24013f3224cb74c80ab43c0b2dc4,d60cadc01c7f66cec163e52932b556b600281abd0881361c8ad33aa4526ba280,1.3793427399359643,1.2833176789572462,0.0960250609787181,0.0,0.99609375
24,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/15/3,3,152,HumanEval/15,medium,oracle_sufficient_canvas,ok,False,77,9,5,9,9,0,0,oracle,,,,False,False,False,SyntaxError,"closing parenthesis ']' does not match opening parenthesis '(' (<unknown>, line 10)",475e839266a51d2fafa570f2de9f15eebc1424377dec0cfa51e95d0f7ad1b6d4,2054cb0cc89d6202b4538a925298c4327a5afb679d33bffc3501bc22650733b7,1.2597352710436098,1.2596533640171401,8.190702646970749e-05,0.0,1.0
25,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/97/1,1,97,HumanEval/97,medium,oracle_sufficient_canvas,ok,False,123,9,8,9,9,0,0,oracle,,,,False,False,False,SyntaxError,"'(' was never closed (<unknown>, line 14)",aeebd6e2d95890a378c91d77f668714f26d13f957c731b34dc592362ccc9a4bf,20c53f83299629efedcbf76f9a5ebaceb1732dea46a45a69f995db6236154c52,1.274721976078581,1.2745988400420174,0.00012313603656366467,0.0,0.98046875
26,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/13/6,6,135,HumanEval/13,short,oracle_sufficient_canvas,ok,False,88,1,4,1,1,0,0,oracle,,,,False,False,False,SyntaxError,"unindent does not match any outer indentation level (<unknown>, line 13)",efc028b1caca2da98bd1aa0e518bfa252a267b57efc4cb4ceec61a90722385e7,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,1.247756491007749,1.2476490680128336,0.00010742299491539598,0.0,1.0
27,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/8/9,9,88,HumanEval/8,short,oracle_sufficient_canvas,ok,True,137,1,22,1,1,0,0,oracle,,,,True,True,True,,,f81f225ca186c969c4a4759fbb9068160082e0ab033456fcf524227202fea3f1,bf8904be16c5820928f309f7c77d410e9c2f13329b7e1746f87a2ef0a8dacd88,1.3727569770417176,1.2743003490031697,0.09845662803854793,0.0,1.0
28,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/11/7,7,116,HumanEval/11,short,oracle_sufficient_canvas,ok,False,137,1,3,1,1,0,0,oracle,,,,False,False,False,SyntaxError,"'(' was never closed (<unknown>, line 16)",8d97deec431e9a42f51455ea57238c83cd8d4ce8267ea05ae73e986f26f17f52,4f5a2ada1166172aa1744ca79a54e169d0a38da140fd0e02c6b0c68a4efbca90,1.2677028570324183,1.2675566280377097,0.00014622899470850825,0.0,0.98828125
29,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/17/7,7,176,HumanEval/17,medium,oracle_sufficient_canvas,ok,False,195,9,18,9,9,0,0,oracle,,,,False,False,False,SyntaxError,"inconsistent use of tabs and spaces in indentation (<unknown>, line 18)",679d35f4778aacd0340a8310c65caa49cb5aea56af69a45bcbe86ac243563ebb,09ddef593f88d4befe6f9dbfbf09d0135c3bc69bcfa89b87c82a657ee8bd40b8,1.276407593046315,1.2762535830261186,0.00015401002019643784,0.0,0.99609375
30,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/16/4,4,163,HumanEval/16,short,oracle_sufficient_canvas,ok,False,79,1,3,1,1,0,0,oracle,,,,True,True,False,UnitTestFailure,failed: 'str' object has no attribute 'laseer',8067daf4c7f36418c367fd6217955ad0b656edff7c55d5a67646032ee57ce634,2b9c15eb89efe0e0ad2c7b3279bf92247e35e4a92160ca8678d974e11a10ac6b,1.3476429409929551,1.2481799019733444,0.09946303901961073,0.0,0.66796875
31,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/43/8,8,437,HumanEval/43,long,oracle_sufficient_canvas,ok,False,180,17,13,17,17,0,0,oracle,,,,True,True,False,UnitTestFailure,failed: ,2e6dfe39619eacfd089e46c75cfa00b13489d5b89cc406efd81194e407f21f63,06f3dade69d3860943231a7c873ad195f972072fe12ff3e8660c1ed8e62f70e8,1.3840254280949011,1.2831518939929083,0.10087353410199285,0.0,1.0
32,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/29/4,4,293,HumanEval/29,medium,oracle_sufficient_canvas,ok,False,95,9,6,9,9,0,0,oracle,,,,True,True,False,UnitTestFailure,failed: 'str' object has no attribute 'istrtswith',3ad91d57395203497f5032fd7f0a8346f3bcd0d31549899dc99302e88382f110,71a56d23b2ccc8fef5d12d3e59f083f7fb1dda382f4dc8b2aaf650da9d7e80e7,1.3598519600345753,1.2616140510072,0.09823790902737528,0.0,0.99609375
33,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/44/L2_L3,L2_L3,1092,HumanEval/44,long,oracle_sufficient_canvas,ok,True,117,17,4,17,17,0,0,oracle,,,,True,True,True,,,8a4ed1f07b8b14d66fc315b5dd17b0a047feea7cb4771b8298e2eb53aba83d74,a5bbe4a7c6d92e6e919141a638a3b81da343eb2f83121b35b504d12fc4cfb1c0,1.3857342980918474,1.2857813070295379,0.09995299106230959,0.0,0.97265625
34,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/141/1,1,141,HumanEval/141,extreme,oracle_sufficient_canvas,ok,True,248,72,41,72,72,0,0,oracle,,,,True,True,True,,,97641271e370517173e751ecf13e943a0d38de18ffe772c3b83fe4fafb23f00a,6ffc1d74bfcc1519efb724ec9c1f5dc87a3740e5705a446dec7554381eaf9c83,1.5426574649754912,1.4431974349427037,0.09946003003278747,0.0,0.99609375
35,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/105/1,1,105,HumanEval/105,extreme,oracle_sufficient_canvas,ok,True,296,79,52,79,79,0,0,oracle,,,,True,True,True,,,d7ab56a64085ef874ac245ede3342e38390eff4303bb28089dcb22e8f53dc187,217bfbc9bd5fbc82567487409e957675e50ab068a6b9f610e70c2660925c73ea,1.7123532409896143,1.616079902043566,0.09627333894604817,0.0,0.99609375
36,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/20/1,1,200,HumanEval/20,extreme,oracle_sufficient_canvas,ok,False,186,107,2,107,107,0,0,oracle,,,,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 22)",383e9e63db12ea3bf4dfece36b57204958e86ae432513473028940e22c0a07d5,52f4c5c344abbf99692ca4fbbbe6e06b130f9a1d577eb2b457a4a50d46aeb133,1.410975345002953,1.4107186479959637,0.00025669700698927045,0.0,0.9765625
37,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/99/2,2,991,HumanEval/99,extreme,oracle_sufficient_canvas,ok,False,171,113,12,113,113,0,0,oracle,,,,True,True,False,UnitTestFailure,failed: Test 3,b565754f2fd292f2c22656c712ca2be09e78d33657cc6954557b15afc9f59042,eb45895f47435c6cc91ea0a9a666411dd8bc5d4d154c899b3a014c7c5ce9d23a,1.5068137930356897,1.4114129999652505,0.09540079307043925,0.0,0.9921875
38,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/127/L0_L15,L0_L15,4106,HumanEval/127,extreme,oracle_sufficient_canvas,ok,False,270,129,0,129,129,0,0,oracle,,,,False,False,False,SyntaxError,"invalid syntax. Perhaps you forgot a comma? (<unknown>, line 30)",6ee66b4cd7138b1d438b51282297e45ae2ebd43176673393636b745181fedca6,7e29b6025ae33e00c4ef167972b4af324392b7bf957640ab28be4d22c9c907ef,1.613128547964152,1.6129387759719975,0.00018977199215441942,0.0,0.9609375
39,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/94/2,2,941,HumanEval/94,extreme,oracle_sufficient_canvas,ok,False,331,114,3,114,114,0,0,oracle,,,,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 19)",419e908d6c64b375457c5b733c351765a8fde427b16ea5b3b649cde1dc7573d4,6da46681cc02ea14305f1e744c2ed8da4cd56535acd1f1db92ce88a16e5b6375,1.6272515669697896,1.6271236540051177,0.0001279129646718502,0.0,0.96875
40,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/132/L0_L15,L0_L15,4597,HumanEval/132,extreme,oracle_sufficient_canvas,ok,False,147,131,3,131,131,0,0,oracle,,,,True,True,False,UnitTestFailure,failed: This prints if this assert fails 1 (good for debugging!),fdeecc73d7deefebc6dd8e925ab491b08ddae3401fae4f0d4bc82385da1a68f5,5b6d5d428614543bdccf4409dbd89948b287684daa0a0c5695ef96c65cf71492,1.505790894094389,1.4072743760189041,0.09851651807548478,0.0,0.98046875
41,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/156/1,1,1560,HumanEval/156,extreme,oracle_sufficient_canvas,ok,False,171,114,15,114,114,0,0,oracle,,,,True,True,False,UnitTestFailure,failed: ,6c5a49c7967ca99f2bc41500523f54cc24b500e101367380919a6531d89c9e1b,07c5b47bcd92db0ab40dd6a66aef436c6863b75aa42c1bafd6a10413aa0d5114,1.5200459010666236,1.416359472030308,0.10368642903631553,0.0,0.9921875
42,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/107/L0_L11,L0_L11,3281,HumanEval/107,extreme,oracle_sufficient_canvas,ok,False,234,134,0,134,134,0,0,oracle,,,,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 27)",874d7b09d4442150335b4fdb911d5f96e8d916212d7f35b2e79516d90d3a43ab,01debf8094f7a39450a5ce6f62537350fa92a9cccf39f2465ef6909306f7956c,1.4683766909874976,1.4682474569999613,0.00012923398753628135,0.0,0.9765625
43,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/2/4,4,23,HumanEval/2,short,oracle_sufficient_canvas,ok,False,87,1,8,1,1,0,0,oracle,,,,False,False,False,SyntaxError,"inconsistent use of tabs and spaces in indentation (<unknown>, line 12)",077e946c3edb3f6940d206c22ce87f9bd9703bc4242f7fc8b1ba866872f03edf,2b4c342f5433ebe591a1da77e013d1b72475562d48578dca8b84bac6651c3cb9,1.2557055109646171,1.2556172650074586,8.824595715850592e-05,0.0,1.0
44,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/148/L0_L8,L0_L8,5369,HumanEval/148,extreme,oracle_sufficient_canvas,ok,False,220,140,0,140,140,0,0,oracle,,,,False,False,False,SyntaxError,"unexpected indent (<unknown>, line 21)",f5ed3f7c053f9ad04ec940fe2c02d18f8dd9e504f83007e156120366b0fa72de,e45007e0f87cc6f567ceddc5528e0286af5235bc89137477c7230b4375615436,1.465144255955238,1.464991967950482,0.00015228800475597382,0.0,0.984375
45,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/3/3,3,32,HumanEval/3,medium,oracle_sufficient_canvas,ok,False,135,9,15,9,9,0,0,oracle,,,,True,True,False,UnitTestFailure,failed: local variable 'balnce' referenced before assignment,98bb1627eb868fb8e4a1435d60b51c9feba6c925e8fa9344b6cf6b513db73712,e22ee6022ebb1e8f2545eec9a65fff3c64dd34ee1ecd91981d9210a86ce8eb5c,1.383641843101941,1.2866732960101217,0.09696854709181935,0.0,0.97265625
46,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L16_L16,L16_L16,132,HumanEval/1,short,oracle_sufficient_canvas,ok,False,216,4,0,4,4,0,0,oracle,,,,False,False,False,SyntaxError,"unterminated string literal (detected at line 28) (<unknown>, line 28)",88bc71f49dcbc3ce52833fc695ec2d81c9122a95c0fb28489289f594e4266dca,482b5722ab2cbe6d2d50d0ef5e7d73bcaba719971bc39b802fb0bb298bc88d7b,1.278411731007509,1.2782711600302719,0.00014057097723707557,0.0,1.0
47,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/39/2,2,391,HumanEval/39,extreme,oracle_sufficient_canvas,ok,False,106,117,6,117,117,0,0,oracle,,,,False,False,False,SyntaxError,"unmatched ')' (<unknown>, line 24)",558a236b89a62acce0e633c0ef2e6043f6bd9e56deac98a146ca0330f768a0ca,02c014b6b50e3468315e01fa6465deb5d37ee1febc2e6224c641ffa71e621889,1.3243793970323168,1.3241714999894612,0.00020789704285562038,0.0,0.984375
