task_id,weak_selected_le12,weak_best_long_ge17,weak_long_ratio_ge085,weak_plateau_ge2,weak_high_top1,weak_high_gap,weak_untriggered_by_precision,weak_vote_score,missed_failed_long,triggered_rescue_failure,true_long,short_risk,current_pass_risk
SingleLineInfilling/HumanEval/25/L4,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/25/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/25/L6,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/25/L7,True,False,False,True,False,False,True,3,False,False,False,True,False
SingleLineInfilling/HumanEval/25/L8,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/26/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/26/L1,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/26/L2,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/27/L0,True,False,False,True,False,False,False,2,False,False,False,True,False
SingleLineInfilling/HumanEval/28/L0,True,False,False,True,False,False,True,3,False,False,False,False,False
SingleLineInfilling/HumanEval/29/L0,True,False,False,True,False,False,True,3,False,False,False,False,False
SingleLineInfilling/HumanEval/3/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/3/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/3/L3,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/3/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/3/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/3/L7,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/30/L0,True,True,False,True,False,False,False,3,False,False,False,False,False
SingleLineInfilling/HumanEval/31/L0,True,True,True,True,True,True,True,7,False,False,False,True,False
SingleLineInfilling/HumanEval/31/L1,False,False,True,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/31/L2,True,False,True,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/31/L3,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/31/L4,False,False,False,True,False,True,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/31/L5,True,False,False,True,False,False,True,3,False,False,False,True,False
SingleLineInfilling/HumanEval/32/L0,True,False,True,True,False,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/32/L1,True,False,False,True,False,True,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/32/L10,True,False,False,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/32/L2,True,False,True,True,False,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/32/L3,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/32/L4,True,False,False,True,False,False,True,3,False,False,False,False,False
SingleLineInfilling/HumanEval/32/L5,False,False,True,True,False,True,True,4,False,False,False,False,True
SingleLineInfilling/HumanEval/32/L6,False,False,True,True,False,True,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/32/L7,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/32/L8,False,True,True,True,False,False,True,4,False,False,False,True,False
SingleLineInfilling/HumanEval/32/L9,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/33/L0,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/33/L1,True,False,False,True,False,True,True,4,False,False,False,False,False
SingleLineInfilling/HumanEval/33/L2,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/34/L0,True,False,False,True,False,False,False,2,False,False,False,True,False
SingleLineInfilling/HumanEval/35/L0,True,True,False,True,False,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/35/L1,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/35/L2,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/35/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/35/L4,True,False,False,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/36/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/36/L1,False,False,True,True,True,True,True,5,False,False,False,True,False
SingleLineInfilling/HumanEval/36/L2,False,True,True,True,True,True,True,6,False,False,True,False,True
SingleLineInfilling/HumanEval/36/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/36/L4,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/36/L5,False,False,True,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/36/L6,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/36/L7,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/36/L8,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/37/L0,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/37/L1,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/37/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/37/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/37/L4,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/37/L5,True,False,True,True,False,False,True,4,False,False,False,False,True
SingleLineInfilling/HumanEval/37/L6,True,False,False,True,True,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L7,True,False,False,True,False,False,True,3,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L8,True,False,True,True,False,False,True,4,False,False,False,True,False
SingleLineInfilling/HumanEval/38/L0,True,False,False,True,False,True,True,4,False,False,False,False,False
SingleLineInfilling/HumanEval/39/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/39/L10,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/39/L11,False,False,True,True,False,True,True,4,False,False,False,False,True
SingleLineInfilling/HumanEval/39/L12,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/39/L13,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/39/L14,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/39/L15,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/39/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/39/L3,False,False,True,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/39/L4,False,False,True,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/39/L5,False,False,True,True,True,True,True,5,True,False,True,False,False
SingleLineInfilling/HumanEval/39/L6,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/39/L7,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/39/L8,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/39/L9,True,False,False,True,False,False,True,3,False,False,False,False,True
SingleLineInfilling/HumanEval/4/L0,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/4/L1,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/40/L0,False,False,True,True,False,False,True,3,False,False,False,False,True
SingleLineInfilling/HumanEval/40/L1,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/40/L2,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/40/L3,False,False,True,True,False,True,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/40/L4,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/40/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/41/L0,True,False,False,True,False,False,False,2,False,False,False,True,False
SingleLineInfilling/HumanEval/42/L0,True,False,False,True,False,False,False,2,False,False,False,False,False
SingleLineInfilling/HumanEval/43/L0,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/43/L1,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/43/L2,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/43/L3,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/43/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/44/L0,True,True,False,True,False,False,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/44/L1,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/44/L2,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/44/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/44/L4,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/45/L0,True,False,False,True,False,False,False,2,False,False,False,False,False
SingleLineInfilling/HumanEval/46/L0,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/46/L1,True,False,True,True,False,False,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/46/L2,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/46/L4,True,False,False,True,True,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/46/L5,True,True,False,True,False,True,True,5,False,False,True,False,True
SingleLineInfilling/HumanEval/46/L6,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/46/L8,True,False,False,True,True,True,True,5,False,False,False,True,False
SingleLineInfilling/HumanEval/47/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/47/L1,False,False,True,True,False,False,True,3,False,False,False,False,True
SingleLineInfilling/HumanEval/47/L2,False,False,True,True,True,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/47/L3,False,False,True,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/47/L4,True,True,False,True,True,True,True,6,True,False,True,False,False
SingleLineInfilling/HumanEval/48/L0,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/48/L1,True,False,True,True,False,False,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/48/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/48/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/49/L0,True,True,True,True,True,True,True,7,False,False,False,True,True
SingleLineInfilling/HumanEval/49/L1,True,False,False,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/49/L2,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/49/L3,True,False,False,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/5/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/5/L1,True,True,True,True,True,True,True,7,False,False,False,True,True
SingleLineInfilling/HumanEval/5/L11,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/5/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/5/L5,True,True,True,True,True,True,True,7,False,False,False,False,True
SingleLineInfilling/HumanEval/5/L6,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/5/L7,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/5/L9,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/50/L0,True,True,True,True,False,True,True,6,True,False,True,False,False
SingleLineInfilling/HumanEval/51/L0,True,False,False,True,False,True,False,3,False,True,True,False,False
SingleLineInfilling/HumanEval/52/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/52/L1,True,False,False,True,False,True,True,4,False,False,False,True,False
SingleLineInfilling/HumanEval/52/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/52/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/53/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/54/L0,True,False,False,True,False,False,False,2,False,False,False,False,False
SingleLineInfilling/HumanEval/55/L0,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/55/L1,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/55/L2,False,False,True,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/55/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/55/L4,True,False,False,True,False,True,False,3,False,False,False,False,False
SingleLineInfilling/HumanEval/56/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/56/L1,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/56/L2,True,True,False,True,False,False,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/56/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/56/L4,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/56/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/56/L6,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/56/L7,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/56/L8,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/57/L0,True,False,False,True,False,True,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/57/L1,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/57/L2,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/58/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/58/L1,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/58/L2,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/58/L3,True,False,True,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/58/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/58/L5,True,False,True,True,False,False,True,4,False,False,False,True,False
SingleLineInfilling/HumanEval/59/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/59/L1,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/59/L10,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/59/L11,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/59/L2,False,False,True,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/59/L3,False,False,True,True,False,True,True,4,False,False,False,False,False
SingleLineInfilling/HumanEval/59/L4,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/59/L5,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/59/L6,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/59/L7,True,True,False,True,False,False,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/59/L8,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/59/L9,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/6/L0,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/6/L1,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/6/L10,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/6/L12,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/6/L2,True,True,True,True,True,True,True,7,False,False,False,True,True
SingleLineInfilling/HumanEval/6/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/6/L4,True,True,False,True,False,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/6/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/6/L6,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/6/L7,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/6/L8,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/60/L0,True,False,False,True,False,False,False,2,False,False,False,False,False
SingleLineInfilling/HumanEval/61/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/61/L1,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/61/L2,False,True,False,True,False,False,True,3,False,False,False,True,False
SingleLineInfilling/HumanEval/61/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/61/L4,False,False,False,True,False,True,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/61/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/61/L6,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/61/L7,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/61/L8,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/62/L0,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/63/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/63/L1,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/63/L2,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/63/L3,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/63/L4,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/63/L5,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/63/L6,False,False,True,True,False,False,True,3,True,False,True,False,False
SingleLineInfilling/HumanEval/64/L0,True,False,False,True,False,False,True,3,False,False,False,False,False
SingleLineInfilling/HumanEval/64/L1,False,False,True,True,False,True,True,4,False,False,False,False,False
SingleLineInfilling/HumanEval/64/L2,True,False,False,True,False,True,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/64/L3,True,False,True,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/64/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/65/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/65/L1,True,True,True,True,False,False,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/65/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/65/L3,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/65/L4,True,False,False,True,False,True,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/66/L0,True,False,False,True,False,False,True,3,False,False,False,False,True
SingleLineInfilling/HumanEval/66/L1,True,False,False,True,False,False,False,2,False,False,True,False,False
SingleLineInfilling/HumanEval/67/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/67/L1,True,False,False,True,True,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/67/L2,True,False,False,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/67/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/67/L4,True,False,False,True,False,False,False,2,False,False,False,False,False
SingleLineInfilling/HumanEval/68/L0,True,False,False,True,False,True,True,4,False,False,False,False,True
SingleLineInfilling/HumanEval/68/L1,False,True,True,True,False,True,True,5,False,False,True,False,True
SingleLineInfilling/HumanEval/68/L2,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/68/L3,True,False,False,True,False,False,False,2,False,False,False,False,False
SingleLineInfilling/HumanEval/69/L0,True,False,False,True,True,True,True,5,True,False,True,False,False
SingleLineInfilling/HumanEval/69/L1,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/69/L2,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/69/L4,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/69/L5,True,False,True,True,True,True,True,6,False,False,False,False,False
SingleLineInfilling/HumanEval/69/L6,True,False,True,True,False,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/69/L7,True,False,False,True,True,True,True,5,False,False,False,True,False
SingleLineInfilling/HumanEval/69/L9,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/7/L0,True,False,False,True,False,False,False,2,False,False,False,False,False
SingleLineInfilling/HumanEval/70/L0,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/70/L1,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/70/L2,True,True,False,True,False,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/70/L3,True,False,True,True,False,False,True,4,False,False,False,True,False
SingleLineInfilling/HumanEval/70/L4,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/70/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/71/L0,True,False,False,True,False,True,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/71/L1,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/71/L2,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/71/L3,False,False,True,True,False,False,True,3,True,False,True,False,False
SingleLineInfilling/HumanEval/71/L4,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/71/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/72/L0,True,False,False,True,True,True,True,5,False,False,False,False,False
SingleLineInfilling/HumanEval/72/L1,True,False,False,True,False,True,True,4,False,False,False,True,False
SingleLineInfilling/HumanEval/72/L3,True,False,True,True,True,True,True,6,False,False,False,False,False
SingleLineInfilling/HumanEval/72/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/72/L5,True,False,False,True,False,False,True,3,False,False,False,False,True
SingleLineInfilling/HumanEval/72/L6,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/72/L7,True,True,False,True,False,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/72/L8,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/72/L9,True,False,False,True,False,False,True,3,False,False,False,True,True
SingleLineInfilling/HumanEval/73/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/73/L1,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/73/L2,False,False,True,True,False,False,True,3,False,False,True,False,True
SingleLineInfilling/HumanEval/73/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/73/L4,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/74/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/74/L1,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/74/L10,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/74/L11,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/74/L2,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/74/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/74/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/74/L6,True,True,True,True,True,True,True,7,False,False,False,True,True
SingleLineInfilling/HumanEval/74/L8,True,False,False,True,False,False,True,3,False,False,False,False,False
SingleLineInfilling/HumanEval/74/L9,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/75/L0,True,False,True,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/75/L1,True,False,True,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/75/L10,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/75/L11,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/75/L12,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/75/L13,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/75/L2,True,False,False,True,False,False,True,3,False,False,False,False,True
SingleLineInfilling/HumanEval/75/L3,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/75/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/75/L6,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/75/L7,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/75/L8,False,False,True,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/75/L9,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/76/L0,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/76/L1,True,True,False,True,True,True,True,6,False,False,False,False,True
SingleLineInfilling/HumanEval/76/L2,True,True,False,True,True,True,True,6,False,False,False,True,True
SingleLineInfilling/HumanEval/76/L3,True,False,False,True,False,True,True,4,False,False,False,False,True
SingleLineInfilling/HumanEval/76/L4,True,False,False,True,False,True,True,4,False,False,False,True,True
SingleLineInfilling/HumanEval/76/L5,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/77/L0,True,False,False,True,False,False,True,3,False,False,False,True,False
SingleLineInfilling/HumanEval/77/L1,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/78/L0,True,False,True,True,False,False,True,4,True,False,True,False,False
SingleLineInfilling/HumanEval/78/L1,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/78/L2,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/78/L3,True,False,False,True,True,True,True,5,False,False,False,False,True
SingleLineInfilling/HumanEval/78/L4,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/78/L5,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/79/L0,True,False,False,True,False,False,False,2,False,True,True,False,False
SingleLineInfilling/HumanEval/8/L0,True,False,False,True,True,True,True,5,False,False,False,True,True
SingleLineInfilling/HumanEval/8/L1,True,True,True,True,True,True,True,7,False,False,False,True,True
