row_key,group_key,length_bucket_offline_only,fixed64_passed,combined_candidate_key,combined_passed,confidence_candidate_key,confidence_passed,prefix_only_candidate_key,prefix_only_passed,suffix_only_candidate_key,suffix_only_passed,token_canvas_candidate_key,token_canvas_passed
HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff,ac049a10d4c69a6a,short,False,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562,1b36ebe37146e876,extreme,False,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc,a62f14a8ccb0cf88,long,False,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:3:5bf62e23f96adddc|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,cd672a055a9ca75d,extreme,False,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,b3e360ed26a9f21a,short,False,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,971332783cb9d80f,short,False,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,c751c38b6a16f598,extreme,True,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,5e2a4f7a738ef97c,medium,False,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af,4ba4a3691e883e53,short,False,HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:45:d0708ca509d2f7af|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:46:5388787de392320f,14ccd9bcc34260ef,long,True,HumanEval-RandomSpanInfillingLight:46:5388787de392320f|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:46:5388787de392320f|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:46:5388787de392320f|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:46:5388787de392320f|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:46:5388787de392320f|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:47:9c7732ce533d225d,3cc3ff28b66e4de1,extreme,True,HumanEval-RandomSpanInfillingLight:47:9c7732ce533d225d|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:47:9c7732ce533d225d|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:47:9c7732ce533d225d|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:47:9c7732ce533d225d|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:47:9c7732ce533d225d|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:48:1e1a0010a66302b5,316279a43cc11fa1,long,True,HumanEval-RandomSpanInfillingLight:48:1e1a0010a66302b5|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:48:1e1a0010a66302b5|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:48:1e1a0010a66302b5|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:48:1e1a0010a66302b5|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:48:1e1a0010a66302b5|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:49:7b8a0fc03742bd87,4fccd624ee354f5e,short,False,HumanEval-RandomSpanInfillingLight:49:7b8a0fc03742bd87|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:49:7b8a0fc03742bd87|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:49:7b8a0fc03742bd87|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:49:7b8a0fc03742bd87|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:49:7b8a0fc03742bd87|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226,f921ad923ee1debd,medium,True,HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:4:1afc9c1a6c1dc226|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:51:b0fa3d203d20cabf,be1ee02ddbb8064c,short,False,HumanEval-RandomSpanInfillingLight:51:b0fa3d203d20cabf|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:51:b0fa3d203d20cabf|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:51:b0fa3d203d20cabf|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:51:b0fa3d203d20cabf|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:51:b0fa3d203d20cabf|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:52:f39aee273f61c7a4,df450ef6726c4dd6,medium,False,HumanEval-RandomSpanInfillingLight:52:f39aee273f61c7a4|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:52:f39aee273f61c7a4|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:52:f39aee273f61c7a4|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:52:f39aee273f61c7a4|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:52:f39aee273f61c7a4|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:53:b9f0d5be8a97da64,51e1a8265537750f,short,True,HumanEval-RandomSpanInfillingLight:53:b9f0d5be8a97da64|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:53:b9f0d5be8a97da64|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:53:b9f0d5be8a97da64|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:53:b9f0d5be8a97da64|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:53:b9f0d5be8a97da64|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:54:ae3f432340a0729f,a5713988c2cb65c7,medium,False,HumanEval-RandomSpanInfillingLight:54:ae3f432340a0729f|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:54:ae3f432340a0729f|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:54:ae3f432340a0729f|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:54:ae3f432340a0729f|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:54:ae3f432340a0729f|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:55:112a940d06b0eab5,58ff48a93e326c3f,extreme,True,HumanEval-RandomSpanInfillingLight:55:112a940d06b0eab5|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:55:112a940d06b0eab5|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:55:112a940d06b0eab5|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:55:112a940d06b0eab5|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:55:112a940d06b0eab5|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:56:cc3a974ef3d21045,d1f91125b3350ab6,extreme,True,HumanEval-RandomSpanInfillingLight:56:cc3a974ef3d21045|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:56:cc3a974ef3d21045|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:56:cc3a974ef3d21045|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:56:cc3a974ef3d21045|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:56:cc3a974ef3d21045|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:57:c306aacce3dd640f,838f11b59257e250,medium,True,HumanEval-RandomSpanInfillingLight:57:c306aacce3dd640f|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:57:c306aacce3dd640f|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:57:c306aacce3dd640f|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:57:c306aacce3dd640f|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:57:c306aacce3dd640f|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:58:85a615d9ab6b2c91,2b009e04c83e050a,short,True,HumanEval-RandomSpanInfillingLight:58:85a615d9ab6b2c91|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:58:85a615d9ab6b2c91|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:58:85a615d9ab6b2c91|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:58:85a615d9ab6b2c91|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:58:85a615d9ab6b2c91|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:59:1d7be0991a006a75,afb05c037613a73d,medium,False,HumanEval-RandomSpanInfillingLight:59:1d7be0991a006a75|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:59:1d7be0991a006a75|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:59:1d7be0991a006a75|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:59:1d7be0991a006a75|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:59:1d7be0991a006a75|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360,232f52cff54e2e47,long,False,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:60:feda1953ec63c0f7,ce5c364ac4d7a581,short,False,HumanEval-RandomSpanInfillingLight:60:feda1953ec63c0f7|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:60:feda1953ec63c0f7|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:60:feda1953ec63c0f7|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:60:feda1953ec63c0f7|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:60:feda1953ec63c0f7|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:61:cdc7f41a9215452e,0c909c3134936803,long,True,HumanEval-RandomSpanInfillingLight:61:cdc7f41a9215452e|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:61:cdc7f41a9215452e|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:61:cdc7f41a9215452e|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:61:cdc7f41a9215452e|deployable_grid|canvas=16|seed=0,True,HumanEval-RandomSpanInfillingLight:61:cdc7f41a9215452e|deployable_grid|canvas=16|seed=0,True
HumanEval-RandomSpanInfillingLight:62:fb6f522d976ea7be,eb7e81a5bec9e5e1,short,False,HumanEval-RandomSpanInfillingLight:62:fb6f522d976ea7be|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:62:fb6f522d976ea7be|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:62:fb6f522d976ea7be|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:62:fb6f522d976ea7be|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:62:fb6f522d976ea7be|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:63:2c138e3f7295fd16,a4314dada4015958,extreme,False,HumanEval-RandomSpanInfillingLight:63:2c138e3f7295fd16|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:63:2c138e3f7295fd16|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:63:2c138e3f7295fd16|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:63:2c138e3f7295fd16|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:63:2c138e3f7295fd16|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:64:7df0c721159da1af,50f6239dbdcd0f9b,extreme,False,HumanEval-RandomSpanInfillingLight:64:7df0c721159da1af|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:64:7df0c721159da1af|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:64:7df0c721159da1af|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:64:7df0c721159da1af|deployable_grid|canvas=128|seed=0,False,HumanEval-RandomSpanInfillingLight:64:7df0c721159da1af|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:65:958d25fa93bd4e71,9a5c4ea2c95951f5,long,False,HumanEval-RandomSpanInfillingLight:65:958d25fa93bd4e71|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:65:958d25fa93bd4e71|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:65:958d25fa93bd4e71|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:65:958d25fa93bd4e71|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:65:958d25fa93bd4e71|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:67:ae9afb47f12db515,38f458158d34b7fb,long,False,HumanEval-RandomSpanInfillingLight:67:ae9afb47f12db515|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:67:ae9afb47f12db515|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:67:ae9afb47f12db515|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:67:ae9afb47f12db515|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:67:ae9afb47f12db515|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:68:3d28a7f2084eb9df,c6c5ce0347d4e19f,long,True,HumanEval-RandomSpanInfillingLight:68:3d28a7f2084eb9df|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:68:3d28a7f2084eb9df|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:68:3d28a7f2084eb9df|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:68:3d28a7f2084eb9df|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:68:3d28a7f2084eb9df|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:6:f034ae89aa25d4fa,be3eebd770386605,extreme,False,HumanEval-RandomSpanInfillingLight:6:f034ae89aa25d4fa|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:6:f034ae89aa25d4fa|deployable_grid|canvas=64|seed=0,False,HumanEval-RandomSpanInfillingLight:6:f034ae89aa25d4fa|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:6:f034ae89aa25d4fa|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:6:f034ae89aa25d4fa|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:70:45019232b34441d4,db3eff1bec83b7ad,long,True,HumanEval-RandomSpanInfillingLight:70:45019232b34441d4|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:70:45019232b34441d4|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:70:45019232b34441d4|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:70:45019232b34441d4|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:70:45019232b34441d4|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:71:e46913e9396c9827,2a8f575950c3086e,extreme,True,HumanEval-RandomSpanInfillingLight:71:e46913e9396c9827|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:71:e46913e9396c9827|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:71:e46913e9396c9827|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:71:e46913e9396c9827|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:71:e46913e9396c9827|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:72:f1dc6871e30b99b0,f5cb1c7b19189999,extreme,True,HumanEval-RandomSpanInfillingLight:72:f1dc6871e30b99b0|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:72:f1dc6871e30b99b0|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:72:f1dc6871e30b99b0|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:72:f1dc6871e30b99b0|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:72:f1dc6871e30b99b0|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:73:2fba7e9af12688a7,6c631f77367964c7,long,False,HumanEval-RandomSpanInfillingLight:73:2fba7e9af12688a7|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:73:2fba7e9af12688a7|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:73:2fba7e9af12688a7|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:73:2fba7e9af12688a7|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:73:2fba7e9af12688a7|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:74:afb4a920ace0a9c0,36327d591bd95858,extreme,True,HumanEval-RandomSpanInfillingLight:74:afb4a920ace0a9c0|deployable_grid|canvas=64|seed=0,True,HumanEval-RandomSpanInfillingLight:74:afb4a920ace0a9c0|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:74:afb4a920ace0a9c0|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:74:afb4a920ace0a9c0|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:74:afb4a920ace0a9c0|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:75:fd49bfef78698e78,2a3fd79f09430b34,extreme,False,HumanEval-RandomSpanInfillingLight:75:fd49bfef78698e78|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:75:fd49bfef78698e78|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:75:fd49bfef78698e78|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:75:fd49bfef78698e78|deployable_grid|canvas=128|seed=0,True,HumanEval-RandomSpanInfillingLight:75:fd49bfef78698e78|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:77:83a726f7403c583d,eb8e56493070f0ed,medium,False,HumanEval-RandomSpanInfillingLight:77:83a726f7403c583d|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:77:83a726f7403c583d|deployable_grid|canvas=32|seed=0,False,HumanEval-RandomSpanInfillingLight:77:83a726f7403c583d|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:77:83a726f7403c583d|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:77:83a726f7403c583d|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:79:4e9d63147475ee15,85631acc557f05cb,short,False,HumanEval-RandomSpanInfillingLight:79:4e9d63147475ee15|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:79:4e9d63147475ee15|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:79:4e9d63147475ee15|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:79:4e9d63147475ee15|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:79:4e9d63147475ee15|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:7:c1f6b7150375bd50,2733b90a7cad1177,short,False,HumanEval-RandomSpanInfillingLight:7:c1f6b7150375bd50|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:7:c1f6b7150375bd50|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:7:c1f6b7150375bd50|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:7:c1f6b7150375bd50|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:7:c1f6b7150375bd50|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:80:794a74636fa0c8ed,5a4ecec291dac254,extreme,False,HumanEval-RandomSpanInfillingLight:80:794a74636fa0c8ed|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:80:794a74636fa0c8ed|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:80:794a74636fa0c8ed|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:80:794a74636fa0c8ed|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:80:794a74636fa0c8ed|deployable_grid|canvas=16|seed=0,False
HumanEval-RandomSpanInfillingLight:82:9d6ca96cfb19f579,49bd100cd1fe4828,extreme,True,HumanEval-RandomSpanInfillingLight:82:9d6ca96cfb19f579|deployable_grid|canvas=32|seed=0,True,HumanEval-RandomSpanInfillingLight:82:9d6ca96cfb19f579|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:82:9d6ca96cfb19f579|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:82:9d6ca96cfb19f579|deployable_grid|canvas=16|seed=0,False,HumanEval-RandomSpanInfillingLight:82:9d6ca96cfb19f579|deployable_grid|canvas=16|seed=0,False
