manifest_index,source_config,task_id,prompt_id,row_id,task_group,length_bucket,policy,status,passed,prefix_len_tokens,middle_len_tokens,suffix_len_tokens,oracle_canvas_tokens,selected_canvas_tokens,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,selected_score,selected_raw_score,selected_adjusted_score,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message,candidate_full_code_sha256,candidate_middle_sha256,total_sec_including_probe,decode_sec,verification_sec,length_probe_sec,mean_final_confidence
113,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/20/1,1,20,HumanEval/20,extreme,control_fixed64,ok,False,208,80,7,80,64,-16,16,fixed,,,,True,True,False,UnitTestFailure,failed: ,e429a7d220ed0bc86b9db12d9b614b6e85969549c0ac7a060542ea7e4b56737e,f3c3b7a47f03d0c3b71113fcb1be9b9394251d98c2cfabcc2d6ae1835481bbfe,1.4912216340308078,1.3867704690201208,0.10445116501068696,0.0,0.99609375
114,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/105/1,1,105,HumanEval/105,extreme,control_fixed64,ok,True,296,79,52,79,64,-15,15,fixed,,,,True,True,True,,,75814da448572b2c4e6bd7b2e00574175ba481285b65b9639a5e2e8024e71621,ec5bb173ed2bc12b5dcca0334b8e522300617ed1482f93c1d145d572254bd4ed,1.701020203938242,1.5973047399893403,0.10371546394890174,0.0,0.984375
115,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/141/1,1,141,HumanEval/141,extreme,control_fixed64,ok,True,248,72,41,72,64,-8,8,fixed,,,,True,True,True,,,3759e90194cbc61393f0640f29d5f344ca6aae542a8dd3013e028c302ea4f46f,d26e2691b28284d0defa3fda94aba2bd37489c2461dcd3714befd880f2add823,1.5290472959750332,1.4359764260007069,0.09307086997432634,0.0,0.99609375
116,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/6/1,1,6,HumanEval/6,extreme,control_fixed64,ok,False,121,70,22,70,64,-6,6,fixed,,,,True,True,False,UnitTestFailure,failed: ,5782021ba72bbcd7f5a36f6f8b9f04dcd7f384ba4db3c7832fba2ab7adb9348f,e8d4b3080949eca6992401b2156c4506f5adcf5fdf42fd4116e4683213571726,1.3862745700171217,1.2958606710308231,0.09041389898629859,0.0,0.9921875
117,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/132/1,1,132,HumanEval/132,extreme,control_fixed64,ok,False,163,70,47,70,64,-6,6,fixed,,,,True,True,False,UnitTestFailure,failed: ,233d2e26ce667fb4dcb9de14f1eb06526c3aac1d30e394b309b3692910aef7a7,b45b7b04fe847bdab7c2c0fa2ae611c196aa56dc6730f4460813272f796565c9,1.476305210031569,1.3841569950454868,0.09214821498608217,0.0,1.0
118,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/119/1,1,119,HumanEval/119,extreme,control_fixed64,ok,False,178,69,50,69,64,-5,5,fixed,,,,True,True,False,UnitTestFailure,failed: ,4a44fc37f50cbcacbeb2486b203ac735b7490e248d1e00e1a82a26edb7781992,42a64ecabed9a6dd2776569aaf1777a824c3e8e4c9cfd411fd2b9fe62c3aa496,1.4925405270187184,1.3960221380111761,0.09651838900754228,0.0,0.98046875
119,HumanEval-RandomSpanInfillingLight,RandomSpanInfillingLight/HumanEval/108/1,1,108,HumanEval/108,extreme,control_fixed64,ok,False,135,65,27,65,64,-1,1,fixed,,,,True,True,False,UnitTestFailure,failed: ,eed04c90e7210ec7099c75808a3c4280e1b8ec17deb7ea5b14554708d3181968,58bd0f63812cf892a29c89a2ce7a481a49c5cafb7d156495bfd4c580a7d2319f,1.3944705619942397,1.3028791570104659,0.09159140498377383,0.0,0.98828125
0,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/19/L11_L11,L11_L11,514,HumanEval/19,short,best_deployable_cal_lite_alpha006,ok,True,196,3,27,3,4,1,1,cal_lite,1.0697546302990883,0.984375,1.0697546302990883,True,True,True,,,694b6f23dd50bd0371afae5a9ea98b122268d91d422ec71ab3237ab0c752d5f8,8b7f0d8906f0ac494b7af771b15142f81a7b154e7c746d70c8b6c44de61df482,1.7132429371704347,1.2726228500250727,0.09414295799797401,0.34647712914738804,1.0
1,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/95/L8_L8,L8_L8,2584,HumanEval/95,short,best_deployable_cal_lite_alpha006,ok,True,237,3,104,3,3,0,0,cal_lite,1.068137777449498,1.0,1.068137777449498,True,True,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,71bd59baf1098ae96fd7864f36e8822c5111ae0fd70f6ab82636fee2e85f4ab4,1.853374992031604,1.4036581679829396,0.09720526199089363,0.3525115620577708,1.0
2,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/96/L6_L6,L6_L6,2734,HumanEval/96,short,best_deployable_cal_lite_alpha006,ok,True,209,3,17,3,3,0,0,cal_lite,1.068137777449498,1.0,1.068137777449498,True,True,True,,,f45a250f0bb385f1d6fef6f54f5ff412d62d0e629e63c6d9fbdee7f072cf18ba,71bd59baf1098ae96fd7864f36e8822c5111ae0fd70f6ab82636fee2e85f4ab4,1.6823063429328613,1.269030227966141,0.09345415403367952,0.3198219609330408,1.0
3,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/105/L10_L10,L10_L10,3161,HumanEval/105,short,best_deployable_cal_lite_alpha006,ok,True,372,3,51,3,3,0,0,cal_lite,1.0639653642563358,0.99609375,1.0639653642563358,True,True,True,,,4732c5b95c79258ae34bafa30232f364868dac2ac475428b3c18a3fa3aeec467,4893f40e3781eb896c82d046a08067a11e35cdf2f1dfaf26fea90b8db6676413,2.0761683840537444,1.58459668897558,0.09618457703618333,0.395387118041981,1.0
4,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/150/L5_L5,L5_L5,5457,HumanEval/150,short,best_deployable_cal_lite_alpha006,ok,True,130,3,8,3,3,0,0,cal_lite,1.0514481246768497,0.984375,1.0514481246768497,True,True,True,,,d8e5b04576d26a538e4ea07d2b5a8bd45dc6d8e2f1aba74cb6c14aae824e1f5e,941c30a77d66fbe30631de4c2da448281ef23a3fdfedcf5ffbd17fbdfcc12be8,1.6765718291862868,1.2623554650344886,0.09591927204746753,0.31829709210433066,1.0
5,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/0/L5_L5,L5_L5,25,HumanEval/0,short,best_deployable_cal_lite_alpha006,ok,True,176,4,5,4,4,0,0,cal_lite,1.086734862526058,1.0,1.086734862526058,True,True,True,,,40560c20a6f56877abd19fa87e39aa5d43f3bff6b7417c68e11fc772c096a6c9,b13aeb0fbdec07eaf4ec839389b98c230ffedccbc6d4f88964739210307cbca9,1.6683218163088895,1.2561694120522588,0.0955932610668242,0.3165591431898065,1.0
6,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/1/L16_L16,L16_L16,132,HumanEval/1,short,best_deployable_cal_lite_alpha006,ok,True,216,4,0,4,3,-1,1,cal_lite,0.8469998782119066,0.79296875,0.8469998782119066,True,True,True,,,d6a89900fbaca83f813b1b5e16240b80ed7557099cdf1ab0d72bf1a37a856171,7d173fee527fa6225b8b7a67f03c4408e79f57c33cb4bfa63b51ab3c25aee3d7,1.6786116291186772,1.261556396028027,0.09909246297320351,0.3179627701174468,1.0
7,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/3/L5_L5,L5_L5,152,HumanEval/3,short,best_deployable_cal_lite_alpha006,ok,True,147,4,5,4,4,0,0,cal_lite,1.086734862526058,1.0,1.086734862526058,True,True,True,,,1a710a84f86e12ee74b7279afbf9fd53480c1753e133161783c0b84b4999346a,0a22dd31f715efdd8b01df2a643778b50217da2a5774e0ec0603ef7348cba52f,1.6775371229741722,1.263994577981066,0.0964385470142588,0.3171039979788475,0.84375
8,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/5/L1_L1,L1_L1,166,HumanEval/5,short,best_deployable_cal_lite_alpha006,ok,True,105,4,45,4,4,0,0,cal_lite,1.057019456128861,0.97265625,1.057019456128861,True,True,True,,,e29d7eff9cf73491f718294c6990a771fa0c8093d19845e682c5e7924c2a6811,fb1bf92f5c041d7ad7714e0039db970c2e8d5bcfff1f7db120cf349382f5cecb,1.6683781872270629,1.2583195979823358,0.0950183070381172,0.31504028220660985,1.0
9,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/6/L7_L7,L7_L7,250,HumanEval/6,short,best_deployable_cal_lite_alpha006,ok,True,174,4,34,4,7,3,3,cal_lite,1.1018935440793123,0.98046875,1.1018935440793123,True,True,True,,,3f7485ec0eca2cbb268f372a29079caa107fbcd5ff61bb33cc1e4a6a521e6aff,62e2ef31c405203e65565e2a5635b8c4dfdfbb657781b37c572fa5dcbda6e92f,1.680138205876574,1.2671378790400922,0.0956983589567244,0.3173019678797573,0.99609375
10,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/2/L0_L0,L0_L0,133,HumanEval/2,medium,best_deployable_cal_lite_alpha006,ok,False,87,9,0,9,3,-6,6,cal_lite,0.44644821166834486,0.41796875,0.44644821166834486,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 13)",2a16008179dc3d802a9d484c4e180023a7dcf7b5a7ded627849ad467002e721e,6c54d00d55a2b158f4a985244f7405b33b8cb0e856b040822f567128e1583e42,1.5601641530520283,1.2463207300170325,0.00013109599240124226,0.31371232704259455,0.99609375
11,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/14/L2_L2,L2_L2,400,HumanEval/14,medium,best_deployable_cal_lite_alpha006,ok,True,65,9,14,9,9,0,0,cal_lite,1.1409183116147532,1.0,1.1409183116147532,True,True,True,,,e8cd7aa1d5ff0f57886eaadfc33f200e424171a9135ba39f7a23436921c2014b,259a1c7959fb291dc710a5300e23ceecb233b8973f9dedd5e2b7aa84df51a231,1.6490774199482985,1.245398374972865,0.0942217200063169,0.3094573249691166,0.9921875
12,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/21/L0_L0,L0_L0,622,HumanEval/21,medium,best_deployable_cal_lite_alpha006,ok,True,130,9,31,9,9,0,0,cal_lite,1.1409183116147532,1.0,1.1409183116147532,True,True,True,,,b2fc096faf74832420fa38a0f25a8d92d4b88d7cb82c4bdc86f9c92ae8f2437a,19a22d7f8b5cd8d7fde54208813863791527f8f0908f9eca483bca7397249100,1.6785614950349554,1.2702259520301595,0.09090537804877385,0.31743016495602205,1.0
13,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/24/L0_L0,L0_L0,630,HumanEval/24,medium,best_deployable_cal_lite_alpha006,ok,False,53,9,14,9,8,-1,1,cal_lite,1.0886306085264315,0.9609375,1.0886306085264315,True,True,False,UnitTestFailure,failed: integer division or modulo by zero,e1676d78e72195de85df81c81e6790b7ee9d5a91a45fbe22b45480c166b2ef42,2055a8a83f4d54d7eefd84c0f5fb74b3979f849263492ed30c36ea9865a1d637,1.6776251718983985,1.2503023769822903,0.10010751098161563,0.3272152839344926,1.0
14,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/25/L0_L1,L0_L1,637,HumanEval/25,medium,best_deployable_cal_lite_alpha006,ok,False,134,9,71,9,5,-4,4,cal_lite,1.1013825725753201,1.0,1.1013825725753201,True,True,False,UnitTestFailure,failed: name 'math' is not defined,c3dbc4c958d91c701e4a7c952228556f700bb7cddc32861356f03f94c31bb45d,2cd3400de6666fe722f67fe1add12c68668ca08146f46a267aeb25609fd5a016,1.6824886389658786,1.2711676270118915,0.09289153793361038,0.3184294740203768,1.0
15,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/28/L0_L0,L0_L0,721,HumanEval/28,medium,best_deployable_cal_lite_alpha006,ok,False,63,9,0,9,3,-6,6,cal_lite,0.5966550866221805,0.55859375,0.5966550866221805,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 12)",9b93a61e2aa751570643391ffaf836864f6b15f6f81d1ebbde8359c9355e6ea0,6590335b7ad62777eea11f9428812d5c84ec9fd7d0899dd9a27be26726ff11be,1.486226713983342,1.1818965430138633,0.0001392170088365674,0.3041909539606422,1.0
16,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/32/L7_L8,L7_L8,802,HumanEval/32,medium,best_deployable_cal_lite_alpha006,ok,True,368,9,9,9,9,0,0,cal_lite,1.1409183116147532,1.0,1.1409183116147532,True,True,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,165b9dbb2b3ae0e857e7a70198e57563ed30f99a2e61bd23717eaec42d344894,2.0430751629755832,1.5635285919997841,0.1001059269765392,0.3794406439992599,0.9921875
17,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/37/L5_L5,L5_L5,913,HumanEval/37,medium,best_deployable_cal_lite_alpha006,ok,False,173,9,25,9,6,-3,3,cal_lite,1.0700010819125025,0.9609375,1.0700010819125025,True,True,False,UnitTestFailure,failed: ,b4dc7f39fb131ddbfe8f90737e83b232fad660cb2fc318d8ff786c00bf37834e,ec27f2490428c39f9e4aff4e303ca2d44b4f075eabb57f596f3afc667c456d1b,1.6935456990031525,1.2767015720019117,0.09748433803906664,0.3193597889621742,1.0
18,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/39/L12_L12,L12_L12,1034,HumanEval/39,medium,best_deployable_cal_lite_alpha006,ok,True,198,9,21,9,9,0,0,cal_lite,1.136461599460008,0.99609375,1.136461599460008,True,True,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,ff85e1f9ef54da259092970a0c0f53017a5a150adaf428a15e85ab1f5cdac76c,1.6963054060470313,1.2755150030134246,0.10047882597427815,0.32031157705932856,1.0
19,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/40/L0_L0,L0_L0,1044,HumanEval/40,medium,best_deployable_cal_lite_alpha006,ok,True,167,9,54,9,9,0,0,cal_lite,1.1409183116147532,1.0,1.1409183116147532,True,True,True,,,2098308fa83cbd01beaeb9b75ff569ba09812db0dcc10907616afebecc23417d,c519108d194483bde7aada46179d20726ed85dc6cdc62717c1039f4313255934,1.6904373068828136,1.2757616940070875,0.09584978595376015,0.3188258269219659,1.0
20,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/10/L5_L5,L5_L5,342,HumanEval/10,long,best_deployable_cal_lite_alpha006,ok,False,192,17,24,17,16,-1,1,cal_lite,1.0795011045879301,0.9140625,1.0795011045879301,True,True,False,UnitTestFailure,timed out,10c1dce0b5732e404135de19276f9f18999b65011e2b2db1851cca8f3347ffbb,8db80739ded7ee0ee0ea4be04d3e4c89b994be33d67015e40dc9e1c78446b185,4.698631309089251,1.2817529739695601,3.096780281048268,0.32009805407142267,0.96484375
21,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/11/L1_L3,L1_L3,356,HumanEval/11,long,best_deployable_cal_lite_alpha006,ok,False,94,17,29,17,7,-10,10,cal_lite,1.1062835581991501,0.984375,1.1062835581991501,True,True,False,UnitTestFailure,"failed: sequence item 0: expected str instance, NoneType found",e7d7829f602f9d0b5933ef2d4f83bc823eae479471f6d3724d27e061556124d0,5fbb4af6d12247081e5b83f5d15052ddd2df1459eb0fcebdc55a2cac28080951,1.6721517330151983,1.2585463949944824,0.09838222892722115,0.3152231090934947,1.0
22,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/12/L4_L5,L4_L5,385,HumanEval/12,long,best_deployable_cal_lite_alpha006,ok,False,133,17,4,17,4,-13,13,cal_lite,0.9678732369372705,0.890625,0.9678732369372705,False,False,False,SyntaxError,"expected 'except' or 'finally' block (<unknown>, line 19)",37b1d5a6272f99fc2d10503a392c2da0e8a91e16e70233a51865edd5f64264a9,ada5c66e17b145397834b8c854dc4193e2125180a8996a14c31883326b2efbcf,1.5742876579752192,1.2580090659903362,0.00017237395513802767,0.3161062180297449,0.99609375
23,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/20/L1_L3,L1_L3,532,HumanEval/20,long,best_deployable_cal_lite_alpha006,ok,True,178,17,99,17,16,-1,1,cal_lite,1.1809926614295303,1.0,1.1809926614295303,True,True,True,,,7479c51d5095ca7bdf99d927393d80d6be8946463d720834a929759a413b0fe8,29e6e1f96e045992d155e6b5953d8f2e7c80a26c76a1215117580252778d4a8a,1.8274887308944017,1.3766132739838213,0.11045095894951373,0.34042449796106666,0.9765625
24,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/26/L2_L2,L2_L2,719,HumanEval/26,long,best_deployable_cal_lite_alpha006,ok,False,103,17,0,17,3,-14,14,cal_lite,0.5549309546905595,0.51953125,0.5549309546905595,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 12)",27957c0c6087cef930992bebd67d932a002dd8e20d533c4a4513cb8d27309145,cc0e41f32b21606bed32aca9ec81fa6a472ee89b35412d2d30d0f6304b942afe,1.5643830820336007,1.2499637629953213,0.00016004598001018167,0.3142592730582692,1.0
25,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/36/L6_L7,L6_L7,873,HumanEval/36,long,best_deployable_cal_lite_alpha006,ok,True,149,17,4,17,16,-1,1,cal_lite,1.0241420735834208,0.8671875,1.0241420735834208,True,True,True,,,7f97ab858331674c3a24c2088448add4321a9efbb04e063c67c49eb72631a651,2e17c6e0f17fa539809c8ddd8c32ed2dbb36a9fe93fc56fc4066cf2b7f9017d2,1.7103842528886162,1.2717837319942191,0.12279228505212814,0.3158082358422689,1.0
26,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/43/L2_L3,L2_L3,1077,HumanEval/43,long,best_deployable_cal_lite_alpha006,ok,False,188,17,4,17,16,-1,1,cal_lite,0.9595565374114934,0.8125,0.9595565374114934,True,True,False,UnitTestFailure,failed: name 'l2' is not defined,3a4bf2be98c2714f513239f7efbd95ce2c7cda9eadf78bc6f34d66f4a7b5c31b,3c0131f0885d82ff3b38880de7c3cadff6ae37843d26629252e96324aa5b0590,1.7015999640570953,1.2716804580413736,0.11208828602684662,0.3178312199888751,1.0
27,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/44/L2_L3,L2_L3,1092,HumanEval/44,long,best_deployable_cal_lite_alpha006,ok,False,117,17,4,17,11,-6,6,cal_lite,1.0239280795842602,0.88671875,1.0239280795842602,True,True,False,UnitTestFailure,timed out,8f9fd84f906dbfad4903d1c3bf18e75882e6ba479c2ec74844fd9ac8ee3e6c2c,135bdccefc2b90fb8654aed192ded7dac63d32385aecaabd573fea503a15defd,4.712004170985892,1.2663994249887764,3.1298649450181983,0.31573980097891763,1.0
28,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/48/L1_L1,L1_L1,1145,HumanEval/48,long,best_deployable_cal_lite_alpha006,ok,False,96,17,8,17,6,-11,11,cal_lite,1.0700010819125025,0.9609375,1.0700010819125025,True,True,False,UnitTestFailure,failed: ,6e04e71f63fadd57d39b8a40bd82d59f51acdfcaccfefda72ada3244c0ff1b92,683c8484d1193f9cc12ea2152e61f7169e7b3bf0c5319ef07578290a0bbec88f,1.689612774120178,1.2478425359586254,0.11113404604839161,0.3306361921131611,0.94921875
29,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/56/L2_L4,L2_L4,1209,HumanEval/56,long,best_deployable_cal_lite_alpha006,ok,True,112,17,25,17,20,3,3,cal_lite,1.1267793441472385,0.94140625,1.1267793441472385,True,True,True,,,3211abf306381b71178f77433099892dbd2144db05f7cee0d9dd0381d389b095,26111fa862cf0a5d590d0b7c5c82614a99f7c3812e8512b424c28d81240293de,1.6868405030691065,1.2654828520026058,0.10344450495904312,0.3179131461074576,1.0
30,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/129/L0_L26,L0_L26,4239,HumanEval/129,extreme,best_deployable_cal_lite_alpha006,ok,False,413,191,0,191,3,-188,188,cal_lite,0.5111206161623575,0.478515625,0.5111206161623575,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 33)",64155ef09767f0ff5a0fc8a31c38f86919a2149fdc75e689c5697a713411e74f,3b7f8c70be11e612060530cbb1b35f66c42ed8e3f785c81175d371d60fa7cd44,1.966265317169018,1.5708822420565411,0.00012642901856452227,0.3952566460939124,1.0
31,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/156/L0_L13,L0_L13,5587,HumanEval/156,extreme,best_deployable_cal_lite_alpha006,ok,False,123,178,0,178,3,-175,175,cal_lite,0.4965171699862901,0.46484375,0.4965171699862901,True,True,False,UnitTestFailure,failed: ,1f1a9fee9d5f5b6fd7319ff3a4c5e839d8c287f784b6fbe5e2536e923d4eb1c3,01bc6ed4f32eedc2e9fa1aab16261883df14a4f0fa1e4912de044ab6022a1758,1.6715477289399132,1.2482326820027083,0.11011715891072527,0.31319788802647963,0.91015625
32,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/124/L0_L15,L0_L15,3920,HumanEval/124,extreme,best_deployable_cal_lite_alpha006,ok,False,299,165,0,165,3,-162,162,cal_lite,0.4735688974238985,0.443359375,0.4735688974238985,False,False,False,SyntaxError,"expected ':' (<unknown>, line 23)",388158f8d2eb81617cbf1717b9d174dd2c559c62d3374a391ad7f55518a60113,216c24d99fd3ea1c020164b232ff5ae04202313ee375b231c149937f6aa1bb2c,1.7252927061053924,1.3788845699746162,0.00011280999751761556,0.34629532613325864,1.0
33,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/140/L0_L19,L0_L19,4826,HumanEval/140,extreme,best_deployable_cal_lite_alpha006,ok,False,119,161,0,161,3,-158,158,cal_lite,0.48191372381022274,0.451171875,0.48191372381022274,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 14)",637f2db554040e237361ffb6f93ebd211d0c0aedabb49d7b06be30a9e17139ed,38d2b00e56fc89893d2f20e47653656a02c42784ca0c96064e75cee4268daa74,1.5633483928977512,1.2496747740078717,0.00011495297076180577,0.31355866591911763,1.0
34,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/148/L0_L8,L0_L8,5369,HumanEval/148,extreme,best_deployable_cal_lite_alpha006,ok,False,220,140,0,140,3,-137,137,cal_lite,0.48817234359996586,0.45703125,0.48817234359996586,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 19)",2b61975a0d80fc2842702e24eaed7ea605ccc980b8bb4c62ece4ca984967de35,a35513ac0c8c126bc176a03aea8276d15c5195c83053067bc335d866d47c7a98,1.5854867658927105,1.2675748179899529,0.00012697000056505203,0.3177849779021926,1.0
35,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/141/L0_L13,L0_L13,5030,HumanEval/141,extreme,best_deployable_cal_lite_alpha006,ok,False,222,139,0,139,3,-136,136,cal_lite,0.4443620050717638,0.416015625,0.4443620050717638,True,True,False,UnitTestFailure,failed: ,7fdea28ea609063a54d0668b41288e71d121ec6206c9ed3d5b190b6184f809fd,478ea8cc67c8c28d028bdf373d62fffbc3f3643ef480c5d36a768a28f0e4f818,1.7023805059725419,1.2755686020245776,0.10967724595684558,0.31713465799111873,0.984375
36,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/107/L0_L11,L0_L11,3281,HumanEval/107,extreme,best_deployable_cal_lite_alpha006,ok,False,234,134,0,134,3,-131,131,cal_lite,0.48817234359996586,0.45703125,0.48817234359996586,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 26)",99536bb4ad568d132bba68f06b4a7ebd46c54edbf3c0820614522d8464e05e86,fc703d4b34408ec7bef9f7d5c065af14b49c7682a67e9b8cd49264856dc5d10d,1.5993450209498405,1.2796378019847907,0.0001179469982162118,0.3195892719668336,1.0
37,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/132/L0_L15,L0_L15,4597,HumanEval/132,extreme,best_deployable_cal_lite_alpha006,ok,False,147,131,3,131,4,-127,127,cal_lite,0.6325136504546197,0.58203125,0.6325136504546197,True,True,False,UnitTestFailure,failed: This prints if this assert fails 1 (good for debugging!),ff4bda34cb5bf92aca630f635b8df9bdf52e5b43c47eb7cbb2d2462b85cb7477,7c653dc88922a42607adb834bcb7af5da1343464514c6dbed5e8cf1ed7e9d223,1.6965889548882842,1.2710666329949163,0.11035068897763267,0.31517163291573524,0.99609375
38,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/127/L0_L15,L0_L15,4106,HumanEval/127,extreme,best_deployable_cal_lite_alpha006,ok,False,270,129,0,129,3,-126,126,cal_lite,0.43810338528202064,0.41015625,0.43810338528202064,True,True,False,UnitTestFailure,failed: ,f065590349a68d7b0863a2d81dfe86c08cce0693a2b253837c6940e9eeb23236,570cf017cb3e5960af865a67280743657ffa452e15c1b9cc1ca0f57d8c294391,1.8092767461785115,1.358428167004604,0.10953539406182244,0.3413131851120852,0.96875
39,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/99/L0_L18,L0_L18,2775,HumanEval/99,extreme,best_deployable_cal_lite_alpha006,ok,False,170,124,1,124,3,-121,121,cal_lite,0.5716206074632079,0.53515625,0.5716206074632079,False,False,False,SyntaxError,"expected an indented block after 'try' statement on line 21 (<unknown>, line 21)",704bef828d616163ce01e16ebd7a2895c85633c4b3066e45b0a06ccdfb452d3e,c94f2f6f372b7580bfa044adc2baa7338648791e5270602f26af1a770ac18f1d,1.5810216529062018,1.2635897629661486,0.00011508300667628646,0.31731680693337694,1.0
40,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/0/6,6,5,HumanEval/0,short,best_deployable_cal_lite_alpha006,ok,False,177,1,9,1,3,2,2,cal_lite,0.6675861109059362,0.625,0.6675861109059362,False,False,False,SyntaxError,"expected an indented block after 'if' statement on line 16 (<unknown>, line 19)",3511a18c5bb9cccb8e5e01734ce4d465bb797ece3ad19ffe45394d2945a373ed,b6e984051b9f805c6dfba1889343a2ea091c22178a7e280ad8e0eca077e0d172,1.5828236640663818,1.2664728739764541,0.00023344001965597272,0.31611735007027164,0.953125
41,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/2/4,4,23,HumanEval/2,short,best_deployable_cal_lite_alpha006,ok,False,87,1,8,1,3,2,2,cal_lite,0.7259998956102057,0.6796875,0.7259998956102057,True,True,False,UnitTestFailure,failed: ,53dc2ddb8c73f8b28e71a971edaded748c254476fc497188185620ec37a21caa,fa12956ac1f0abb990426de97031790fbd3777f7e9d1e079f77e149abc5dcc18,1.6687905318685807,1.2470965340035036,0.1106234539183788,0.3110705439466983,0.99609375
42,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/8/9,9,88,HumanEval/8,short,best_deployable_cal_lite_alpha006,ok,False,137,1,22,1,9,8,8,cal_lite,0.824491748627849,0.72265625,0.824491748627849,True,True,False,UnitTestFailure,failed: ,56e36fcd24605c139c2054e89299d54ce6be34413c1f12e0ad5b2cc49f50648f,1abc091abf069cff58360aa0e995a1ad99f6ca9b280fd78752c550d4dbedb28e,1.6957205010694452,1.2689951259526424,0.11032032710500062,0.31640504801180214,1.0
43,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/11/7,7,116,HumanEval/11,short,best_deployable_cal_lite_alpha006,ok,False,137,1,3,1,9,8,8,cal_lite,0.6283964138190633,0.55078125,0.6283964138190633,True,False,False,NameError,name 'xor' is not defined,b7fa7323e922ce74d5c2fa1d089f8cf1b76572df2c75e86da6b522f8fa90a4f0,31c41b3821c6376f6639789ce49835a2f1d200eff186fe1e9170d833ca9e01c6,1.5821011328953318,1.2647875719703734,0.0004951510345563293,0.3168184098904021,0.9296875
