manifest_index,source_config,task_id,prompt_id,row_id,task_group,length_bucket,policy,status,passed,prefix_len_tokens,middle_len_tokens,suffix_len_tokens,oracle_canvas_tokens,selected_canvas_tokens,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,selected_score,selected_raw_score,selected_adjusted_score,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message,candidate_full_code_sha256,candidate_middle_sha256,total_sec_including_probe,decode_sec,verification_sec,length_probe_sec,mean_final_confidence
7,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/24/L0_L0,L0_L0,630,HumanEval/24,medium,best_deployable_cal_lite_alpha006,ok,False,53,9,14,9,8,-1,1,cal_lite,1.0886306085264315,0.9609375,1.0886306085264315,True,True,False,UnitTestFailure,failed: integer division or modulo by zero,e1676d78e72195de85df81c81e6790b7ee9d5a91a45fbe22b45480c166b2ef42,2055a8a83f4d54d7eefd84c0f5fb74b3979f849263492ed30c36ea9865a1d637,1.8337949319393374,1.3675318430177867,0.10629750497173518,0.3599655839498155,1.0
8,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/25/L0_L1,L0_L1,637,HumanEval/25,medium,best_deployable_cal_lite_alpha006,ok,False,134,9,71,9,5,-4,4,cal_lite,1.1013825725753201,1.0,1.1013825725753201,True,True,False,UnitTestFailure,failed: name 'math' is not defined,c3dbc4c958d91c701e4a7c952228556f700bb7cddc32861356f03f94c31bb45d,2cd3400de6666fe722f67fe1add12c68668ca08146f46a267aeb25609fd5a016,2.069430901960004,1.5549257780076005,0.1223367820493877,0.39216834190301597,1.0
9,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/28/L0_L0,L0_L0,721,HumanEval/28,medium,best_deployable_cal_lite_alpha006,ok,False,63,9,0,9,3,-6,6,cal_lite,0.5966550866221805,0.55859375,0.5966550866221805,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 12)",9b93a61e2aa751570643391ffaf836864f6b15f6f81d1ebbde8359c9355e6ea0,6590335b7ad62777eea11f9428812d5c84ec9fd7d0899dd9a27be26726ff11be,1.646480233001057,1.3149651110288687,0.00017323798965662718,0.3313418839825317,1.0
10,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/32/L7_L8,L7_L8,802,HumanEval/32,medium,best_deployable_cal_lite_alpha006,ok,True,368,9,9,9,9,0,0,cal_lite,1.1409183116147532,1.0,1.1409183116147532,True,True,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,165b9dbb2b3ae0e857e7a70198e57563ed30f99a2e61bd23717eaec42d344894,2.852825503970962,2.1939586360240355,0.12730329600162804,0.5315635719452985,0.9921875
11,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/37/L5_L5,L5_L5,913,HumanEval/37,medium,best_deployable_cal_lite_alpha006,ok,False,173,9,25,9,6,-3,3,cal_lite,1.0700010819125025,0.9609375,1.0700010819125025,True,True,False,UnitTestFailure,failed: ,b4dc7f39fb131ddbfe8f90737e83b232fad660cb2fc318d8ff786c00bf37834e,ec27f2490428c39f9e4aff4e303ca2d44b4f075eabb57f596f3afc667c456d1b,2.120975456899032,1.6016811489826068,0.12062623596284539,0.3986680719535798,1.0
12,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/10/L5_L5,L5_L5,342,HumanEval/10,long,best_deployable_cal_lite_alpha006,ok,False,192,17,24,17,16,-1,1,cal_lite,1.0795011045879301,0.9140625,1.0795011045879301,True,True,False,UnitTestFailure,timed out,10c1dce0b5732e404135de19276f9f18999b65011e2b2db1851cca8f3347ffbb,8db80739ded7ee0ee0ea4be04d3e4c89b994be33d67015e40dc9e1c78446b185,5.11740132101113,1.5992048929911107,3.125401434954256,0.39279499306576326,0.96484375
13,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/11/L1_L3,L1_L3,356,HumanEval/11,long,best_deployable_cal_lite_alpha006,ok,False,94,17,29,17,7,-10,10,cal_lite,1.1062835581991501,0.984375,1.1062835581991501,True,True,False,UnitTestFailure,"failed: sequence item 0: expected str instance, NoneType found",e7d7829f602f9d0b5933ef2d4f83bc823eae479471f6d3724d27e061556124d0,5fbb4af6d12247081e5b83f5d15052ddd2df1459eb0fcebdc55a2cac28080951,1.8842104828217998,1.4188047610223293,0.11664426495553926,0.34876145684393123,1.0
14,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/12/L4_L5,L4_L5,385,HumanEval/12,long,best_deployable_cal_lite_alpha006,ok,False,133,17,4,17,4,-13,13,cal_lite,0.9678732369372705,0.890625,0.9678732369372705,False,False,False,SyntaxError,"expected 'except' or 'finally' block (<unknown>, line 19)",37b1d5a6272f99fc2d10503a392c2da0e8a91e16e70233a51865edd5f64264a9,ada5c66e17b145397834b8c854dc4193e2125180a8996a14c31883326b2efbcf,1.8294155609910376,1.4637633580132388,0.0001856460003182292,0.36546655697748065,0.99609375
15,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/26/L2_L2,L2_L2,719,HumanEval/26,long,best_deployable_cal_lite_alpha006,ok,False,103,17,0,17,3,-14,14,cal_lite,0.5549309546905595,0.51953125,0.5549309546905595,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 12)",27957c0c6087cef930992bebd67d932a002dd8e20d533c4a4513cb8d27309145,cc0e41f32b21606bed32aca9ec81fa6a472ee89b35412d2d30d0f6304b942afe,1.7722068630973808,1.4198618510272354,0.0002100209821946919,0.35213499108795077,1.0
16,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/43/L2_L3,L2_L3,1077,HumanEval/43,long,best_deployable_cal_lite_alpha006,ok,False,188,17,4,17,16,-1,1,cal_lite,0.9595565374114934,0.8125,0.9595565374114934,True,True,False,UnitTestFailure,failed: name 'l2' is not defined,3a4bf2be98c2714f513239f7efbd95ce2c7cda9eadf78bc6f34d66f4a7b5c31b,3c0131f0885d82ff3b38880de7c3cadff6ae37843d26629252e96324aa5b0590,2.113443204201758,1.5952338150236756,0.1254070310969837,0.39280235808109865,1.0
17,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/44/L2_L3,L2_L3,1092,HumanEval/44,long,best_deployable_cal_lite_alpha006,ok,False,117,17,4,17,11,-6,6,cal_lite,1.0239280795842602,0.88671875,1.0239280795842602,True,True,False,UnitTestFailure,timed out,8f9fd84f906dbfad4903d1c3bf18e75882e6ba479c2ec74844fd9ac8ee3e6c2c,135bdccefc2b90fb8654aed192ded7dac63d32385aecaabd573fea503a15defd,4.882114799984265,1.4099509280058555,3.125106823979877,0.34705704799853265,1.0
18,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/48/L1_L1,L1_L1,1145,HumanEval/48,long,best_deployable_cal_lite_alpha006,ok,False,96,17,8,17,6,-11,11,cal_lite,1.0700010819125025,0.9609375,1.0700010819125025,True,True,False,UnitTestFailure,failed: ,6e04e71f63fadd57d39b8a40bd82d59f51acdfcaccfefda72ada3244c0ff1b92,683c8484d1193f9cc12ea2152e61f7169e7b3bf0c5319ef07578290a0bbec88f,1.815757971839048,1.3682555520208552,0.10757256596116349,0.33992985385702923,0.94921875
19,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/56/L2_L4,L2_L4,1209,HumanEval/56,long,best_deployable_cal_lite_alpha006,ok,True,112,17,25,17,20,3,3,cal_lite,1.1267793441472385,0.94140625,1.1267793441472385,True,True,True,,,3211abf306381b71178f77433099892dbd2144db05f7cee0d9dd0381d389b095,26111fa862cf0a5d590d0b7c5c82614a99f7c3812e8512b424c28d81240293de,1.8919909800752066,1.4294560159905814,0.1140790760400705,0.34845588804455474,1.0
20,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/129/L0_L26,L0_L26,4239,HumanEval/129,extreme,best_deployable_cal_lite_alpha006,ok,False,413,191,0,191,3,-188,188,cal_lite,0.5111206161623575,0.478515625,0.5111206161623575,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 33)",64155ef09767f0ff5a0fc8a31c38f86919a2149fdc75e689c5697a713411e74f,3b7f8c70be11e612060530cbb1b35f66c42ed8e3f785c81175d371d60fa7cd44,2.7586920598405413,2.199432616995182,0.0001404409995302558,0.5591190018458292,1.0
21,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/156/L0_L13,L0_L13,5587,HumanEval/156,extreme,best_deployable_cal_lite_alpha006,ok,False,123,178,0,178,3,-175,175,cal_lite,0.4965171699862901,0.46484375,0.4965171699862901,True,True,False,UnitTestFailure,failed: ,1f1a9fee9d5f5b6fd7319ff3a4c5e839d8c287f784b6fbe5e2536e923d4eb1c3,01bc6ed4f32eedc2e9fa1aab16261883df14a4f0fa1e4912de044ab6022a1758,1.8522595129907131,1.3939571990049444,0.11160844203550369,0.346693871950265,0.91015625
22,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/124/L0_L15,L0_L15,3920,HumanEval/124,extreme,best_deployable_cal_lite_alpha006,ok,False,299,165,0,165,3,-162,162,cal_lite,0.4735688974238985,0.443359375,0.4735688974238985,False,False,False,SyntaxError,"expected ':' (<unknown>, line 23)",388158f8d2eb81617cbf1717b9d174dd2c559c62d3374a391ad7f55518a60113,216c24d99fd3ea1c020164b232ff5ae04202313ee375b231c149937f6aa1bb2c,2.444242327939719,1.9516008560312912,0.00012202496873214841,0.4925194469396956,1.0
23,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/140/L0_L19,L0_L19,4826,HumanEval/140,extreme,best_deployable_cal_lite_alpha006,ok,False,119,161,0,161,3,-158,158,cal_lite,0.48191372381022274,0.451171875,0.48191372381022274,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 14)",637f2db554040e237361ffb6f93ebd211d0c0aedabb49d7b06be30a9e17139ed,38d2b00e56fc89893d2f20e47653656a02c42784ca0c96064e75cee4268daa74,1.705873555969447,1.3617791080032475,0.00017611199291422963,0.34391833597328514,1.0
24,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/148/L0_L8,L0_L8,5369,HumanEval/148,extreme,best_deployable_cal_lite_alpha006,ok,False,220,140,0,140,3,-137,137,cal_lite,0.48817234359996586,0.45703125,0.48817234359996586,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 19)",2b61975a0d80fc2842702e24eaed7ea605ccc980b8bb4c62ece4ca984967de35,a35513ac0c8c126bc176a03aea8276d15c5195c83053067bc335d866d47c7a98,1.9883329172735102,1.591902725980617,0.00016875204164534807,0.3962614392512478,1.0
25,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/141/L0_L13,L0_L13,5030,HumanEval/141,extreme,best_deployable_cal_lite_alpha006,ok,False,222,139,0,139,3,-136,136,cal_lite,0.4443620050717638,0.416015625,0.4443620050717638,True,True,False,UnitTestFailure,failed: ,7fdea28ea609063a54d0668b41288e71d121ec6206c9ed3d5b190b6184f809fd,478ea8cc67c8c28d028bdf373d62fffbc3f3643ef480c5d36a768a28f0e4f818,2.108286144095473,1.598184199014213,0.11543034802889451,0.39467159705236554,0.984375
26,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/107/L0_L11,L0_L11,3281,HumanEval/107,extreme,best_deployable_cal_lite_alpha006,ok,False,234,134,0,134,3,-131,131,cal_lite,0.48817234359996586,0.45703125,0.48817234359996586,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 26)",99536bb4ad568d132bba68f06b4a7ebd46c54edbf3c0820614522d8464e05e86,fc703d4b34408ec7bef9f7d5c065af14b49c7682a67e9b8cd49264856dc5d10d,2.0077135660103522,1.6072690970031545,0.00013177900109440088,0.40031269000610337,1.0
27,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/132/L0_L15,L0_L15,4597,HumanEval/132,extreme,best_deployable_cal_lite_alpha006,ok,False,147,131,3,131,4,-127,127,cal_lite,0.6325136504546197,0.58203125,0.6325136504546197,True,True,False,UnitTestFailure,failed: This prints if this assert fails 1 (good for debugging!),ff4bda34cb5bf92aca630f635b8df9bdf52e5b43c47eb7cbb2d2462b85cb7477,7c653dc88922a42607adb834bcb7af5da1343464514c6dbed5e8cf1ed7e9d223,1.963421271822881,1.4854283729800954,0.11318015400320292,0.3648127448395826,0.99609375
28,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/127/L0_L15,L0_L15,4106,HumanEval/127,extreme,best_deployable_cal_lite_alpha006,ok,False,270,129,0,129,3,-126,126,cal_lite,0.43810338528202064,0.41015625,0.43810338528202064,True,True,False,UnitTestFailure,failed: ,f065590349a68d7b0863a2d81dfe86c08cce0693a2b253837c6940e9eeb23236,570cf017cb3e5960af865a67280743657ffa452e15c1b9cc1ca0f57d8c294391,2.5344057412585244,1.9378541500191204,0.11431442404864356,0.4822371671907604,0.96875
29,HumanEval-MultiLineInfilling,MultiLineInfilling/HumanEval/99/L0_L18,L0_L18,2775,HumanEval/99,extreme,best_deployable_cal_lite_alpha006,ok,False,170,124,1,124,3,-121,121,cal_lite,0.5716206074632079,0.53515625,0.5716206074632079,False,False,False,SyntaxError,"expected an indented block after 'try' statement on line 21 (<unknown>, line 21)",704bef828d616163ce01e16ebd7a2895c85633c4b3066e45b0a06ccdfb452d3e,c94f2f6f372b7580bfa044adc2baa7338648791e5270602f26af1a770ac18f1d,1.8044192279921845,1.4449637599755079,0.0001280430005863309,0.3593274250160903,1.0
30,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/0/6,6,5,HumanEval/0,short,best_deployable_cal_lite_alpha006,ok,False,177,1,9,1,3,2,2,cal_lite,0.6675861109059362,0.625,0.6675861109059362,False,False,False,SyntaxError,"expected an indented block after 'if' statement on line 16 (<unknown>, line 19)",3511a18c5bb9cccb8e5e01734ce4d465bb797ece3ad19ffe45394d2945a373ed,b6e984051b9f805c6dfba1889343a2ea091c22178a7e280ad8e0eca077e0d172,1.842312530032359,1.4556854669936001,0.00023281399626284838,0.3863942490424961,0.953125
31,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/2/4,4,23,HumanEval/2,short,best_deployable_cal_lite_alpha006,ok,False,87,1,8,1,3,2,2,cal_lite,0.7259998956102057,0.6796875,0.7259998956102057,True,True,False,UnitTestFailure,failed: ,53dc2ddb8c73f8b28e71a971edaded748c254476fc497188185620ec37a21caa,fa12956ac1f0abb990426de97031790fbd3777f7e9d1e079f77e149abc5dcc18,1.8004643422318622,1.3503308510407805,0.11566998204216361,0.3344635091489181,0.99609375
32,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/8/9,9,88,HumanEval/8,short,best_deployable_cal_lite_alpha006,ok,False,137,1,22,1,9,8,8,cal_lite,0.824491748627849,0.72265625,0.824491748627849,True,True,False,UnitTestFailure,failed: ,56e36fcd24605c139c2054e89299d54ce6be34413c1f12e0ad5b2cc49f50648f,1abc091abf069cff58360aa0e995a1ad99f6ca9b280fd78752c550d4dbedb28e,1.9082079859799705,1.4302186809945852,0.11975506308954209,0.3582342418958433,1.0
33,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/11/7,7,116,HumanEval/11,short,best_deployable_cal_lite_alpha006,ok,False,137,1,3,1,9,8,8,cal_lite,0.6283964138190633,0.55078125,0.6283964138190633,True,False,False,NameError,name 'xor' is not defined,b7fa7323e922ce74d5c2fa1d089f8cf1b76572df2c75e86da6b522f8fa90a4f0,31c41b3821c6376f6639789ce49835a2f1d200eff186fe1e9170d833ca9e01c6,1.7929070660611615,1.4295406979508698,0.0006335070356726646,0.362732861074619,0.9296875
34,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/13/6,6,135,HumanEval/13,short,best_deployable_cal_lite_alpha006,ok,True,88,1,4,1,3,2,2,cal_lite,0.5591033678837216,0.5234375,0.5591033678837216,True,True,True,,,5d1956b63e5ec9266573346f49244c1b1b8f7cbf917befb2d19629790f5de465,edbb1492625941ffe8e643c2d44a399c54645f1c261bb593aad7420c150075bd,1.8073398562846705,1.3553347210399806,0.1162703669979237,0.3357347682467662,1.0
35,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/16/4,4,163,HumanEval/16,short,best_deployable_cal_lite_alpha006,ok,False,79,1,3,1,3,2,2,cal_lite,0.534068888724749,0.5,0.534068888724749,True,True,False,UnitTestFailure,failed: 'str' object has no attribute 'smaller',ed0c3884eb4b5d15c9025ce3a38f4884f5472e2894dc13594606805858af3709,79a450b329a57e0f95fdee7db31d50ef44a7759c94d49431795873561705b165,1.8606849748757668,1.408156018005684,0.11076857498846948,0.3417603818816133,0.953125
36,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/18/3,3,182,HumanEval/18,short,best_deployable_cal_lite_alpha006,ok,False,104,1,37,1,20,19,19,cal_lite,0.3109162920572256,0.259765625,0.3109162920572256,True,True,False,UnitTestFailure,failed: name 'ng' is not defined,e9e2eec2a03df1949a5d006df9d18af65fa533b8b2b780bb33fe81b63ff5277d,23aa86e3a6011274ad23d966c192ad143e402c73f06af4f863e1b5f429dfb44b,1.9045239320839755,1.4425309450016357,0.10983738000504673,0.3521556070772931,0.98828125
37,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/19/1,1,190,HumanEval/19,short,best_deployable_cal_lite_alpha006,ok,False,167,1,60,1,9,8,8,cal_lite,0.9314528403417321,0.81640625,0.9314528403417321,True,True,False,UnitTestFailure,failed: 'six',7b09e3092642b3a4c2d063776ae80daca29d25fec37729b398c9938578bd42b7,7cb0a1bac70b0d694c6b3a826518c865f9787cc75e8d44a7e22f8f40ab49e510,2.130539194040466,1.6120858039939776,0.11940122692612931,0.3990521631203592,0.99609375
38,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/23/2,2,231,HumanEval/23,short,best_deployable_cal_lite_alpha006,ok,False,48,1,3,1,9,8,8,cal_lite,0.4211592986234148,0.369140625,0.4211592986234148,True,True,False,UnitTestFailure,failed: name 'sng' is not defined,4a0f23c764da4313e3e3248fd3007e3030df3fc5faed1c770fc8772430556a63,0c57751a653939ffda7749327ad9911ef768e72a80d416fad4020bec0a6558e4,1.7780406150850467,1.3417060319916345,0.10672390804393217,0.32961067504948005,0.99609375
39,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/3/3,3,32,HumanEval/3,medium,best_deployable_cal_lite_alpha006,ok,False,135,9,15,9,7,-2,2,cal_lite,1.0316533181619059,0.91796875,1.0316533181619059,True,True,False,UnitTestFailure,failed: name 'balnce' is not defined,6516d427a129ec9f093be8dae859c800ed9c205dc5db58d178010ade5661e5ca,8d0d6f728e5a65b74ca73587a77316ca8c5f1152367e2be51941c6bbec7cb14f,1.9023335809470154,1.433370181999635,0.11660635896259919,0.3523570399847813,0.99609375
40,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/4/1,1,40,HumanEval/4,medium,best_deployable_cal_lite_alpha006,ok,False,130,9,17,9,9,0,0,cal_lite,1.0116736591271445,0.88671875,1.0116736591271445,True,True,False,UnitTestFailure,failed: name 'somm' is not defined,82dd3392f503484d73383199eea9d36a4212b2e58680ffa194bc2df545d3a1e8,9bf01de450fe7a7e3f6c32905326bbf02de387369f3d8c3127679743d2c17fd6,1.9269056969787925,1.4549486869946122,0.11620715691242367,0.35574985307175666,1.0
41,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/5/1,1,50,HumanEval/5,medium,best_deployable_cal_lite_alpha006,ok,False,136,9,11,9,7,-2,2,cal_lite,1.0053132334428785,0.89453125,1.0053132334428785,True,True,False,UnitTestFailure,failed: name 'delimter' is not defined,ef284bd664c2b202247d3eb868dcd73e72b0ba7bde070ca558c678c867d4f8e2,6feeec9c0b7a9bc3e500ea96a75ac860fa2f4e9f345bc085794d42dd4160a766,1.9332751039764844,1.4667547660064884,0.11220545298419893,0.3543148849857971,0.9921875
42,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/6/5,5,64,HumanEval/6,medium,best_deployable_cal_lite_alpha006,ok,False,188,9,17,9,6,-3,3,cal_lite,0.9482123408818112,0.8515625,0.9482123408818112,True,True,False,UnitTestFailure,failed: name 'paren_group' is not defined,a4a4484ed3f3e3ac6ba03724e7bf4e0e07f1d51fb28f82032d6b4da960445232,ea58f2c188c748d10c40fbd92112de92f04d10197304a8ef50d7f76842c4660c,2.097562878043391,1.6003927029669285,0.10145472502335906,0.39571545005310327,1.0
43,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/10/5,5,104,HumanEval/10,medium,best_deployable_cal_lite_alpha006,ok,False,217,9,7,9,15,6,6,cal_lite,1.1166878318972957,0.94921875,1.1166878318972957,True,True,False,UnitTestFailure,failed: ,4243661d32c244bd7a823301aca6ce5c7d8605959d8036fc3b4f626b078522db,91f2fad2e972870e21f9db6f931fc8cc7e3a7821287fd4448a84a5151603f76c,2.1236216711695306,1.613078607013449,0.1135207749903202,0.3970222891657613,0.95703125
44,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/14/5,5,144,HumanEval/14,medium,best_deployable_cal_lite_alpha006,ok,False,70,9,13,9,8,-1,1,cal_lite,0.893916190741216,0.7890625,0.893916190741216,True,True,False,UnitTestFailure,failed: name 'raange' is not defined,eb83dfc65f3ffbe32cbda3b1a3e7115feb93e1abc3bbfacf6436b660071b6aed,b2b531048c92e2f526016945ac66a76c2019961b3914a5389d04b388280e558c,1.811551995924674,1.3673092960380018,0.10619101399788633,0.33805168588878587,0.953125
45,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/15/3,3,152,HumanEval/15,medium,best_deployable_cal_lite_alpha006,ok,True,77,9,5,9,8,-1,1,cal_lite,1.0222506933723807,0.90234375,1.0222506933723807,True,True,True,,,a41abc8d8742d47d27bd029b8a21935cf81c2ad20cdff74bc08aacb74a761947,0e216b27571f229322fc5ef3dc469f698dc343178841073b29447f7667e69178,1.8246230348013341,1.370313071005512,0.10896873206365854,0.3453412317321636,1.0
46,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/17/7,7,176,HumanEval/17,medium,best_deployable_cal_lite_alpha006,ok,False,195,9,18,9,10,1,1,cal_lite,1.1033038706571607,0.9609375,1.1033038706571607,True,True,False,UnitTestFailure,failed: ,11bdf0d37f83bf1caeb4be9d58a3967c73ed33a224b2462d68c98b05c7f8d8bf,ba635c411d78be6a56b41333a0405b0e743ac9c4939c6fc179302ea1191dc609,2.112830968108028,1.609361155948136,0.11592438205843791,0.38754543010145426,0.98828125
47,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/29/4,4,293,HumanEval/29,medium,best_deployable_cal_lite_alpha006,ok,False,95,9,6,9,8,-1,1,cal_lite,0.8363869309410388,0.73828125,0.8363869309410388,True,True,False,UnitTestFailure,failed: 'str' object has no attribute 'srtswith',1ed07b2c648eb3fc31db0e873e1ae1324f61d4e64227e6b76e29f478427104c1,1b1339dc26c9aab95eb0c1646b3e6a3815d35b22c6ba795db35348872dc1444a,1.8263269618619233,1.3698742130072787,0.11241920100292191,0.3440335478517227,0.9921875
48,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/38/9,9,388,HumanEval/38,medium,best_deployable_cal_lite_alpha006,ok,False,174,9,1,9,3,-6,6,cal_lite,0.9972067531657423,0.93359375,0.9972067531657423,True,True,False,UnitTestFailure,failed: ,4ffc784028a9e7a967bf905042e4d1595935588547f412a8778650d78e24de45,11f0a5d4da24739186fb07a18a157b712a374d6bd25e6e85da35a9baab299f4d,1.9104729378595948,1.4425547530408949,0.10495370696298778,0.3629644778557122,0.99609375
49,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/12/4,4,123,HumanEval/12,long,best_deployable_cal_lite_alpha006,ok,False,135,17,4,17,24,7,7,cal_lite,0.6475797746980635,0.53515625,0.6475797746980635,False,False,False,SyntaxError,"expected an indented block after 'for' statement on line 20 (<unknown>, line 22)",afa56ab0f68421ce15877ab252dc9e23b2e07a6e533069b8a97ce63eaba703e0,135d974e9e89a5f6828bd32c1a48190949b1de6f8b3dd7189381a4b1ae42db88,1.804359361936804,1.4503413629718125,0.0002082580467686057,0.3538097409182228,1.0
50,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/24/5,5,244,HumanEval/24,long,best_deployable_cal_lite_alpha006,ok,False,59,17,3,17,7,-10,10,cal_lite,0.518021666140872,0.4609375,0.518021666140872,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 9)",474d214ccecb33b76e6ddbb71e501bc58ca4bd4940af36eecc62a45ab818d3f7,2a534fc7cf0ffa52e8fb0daaf1b105faef6518c0c26eaa2ab0a7f3008676f45d,1.6467655200394802,1.3187909710104577,0.00015294895274564624,0.3278216000762768,0.96484375
51,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/26/10,10,269,HumanEval/26,long,best_deployable_cal_lite_alpha006,ok,False,92,17,13,17,4,-13,13,cal_lite,0.8150511468945435,0.75,0.8150511468945435,False,False,False,SyntaxError,"invalid syntax (<unknown>, line 11)",b74ded0702a0b086474ae375d305295f0eeaef3a99a560692449901b81b42235,3129815770249ade6b66a8d2ea04ccabb6ef1d216116d31bc2d62f3e5d594ca7,1.722259282018058,1.383873359998688,0.00015182700008153915,0.33823409501928836,0.9921875
52,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/32/5,5,324,HumanEval/32,long,best_deployable_cal_lite_alpha006,ok,False,322,17,48,17,8,-9,9,cal_lite,1.0355266764031907,0.9140625,1.0355266764031907,True,True,False,UnitTestFailure,failed: name 'bgin' is not defined,cf3e05ab2ed56cd69416dd7519541b1ee09ad47bab14efbc854c6f26fef097cd,1ef848d5b5a7707027a69f8c890b4ee6fe93a1d79b6add072f6a74ef381933de,2.6537625130731612,2.0242658219649456,0.12122740602353588,0.5082692850846797,0.99609375
53,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/43/8,8,437,HumanEval/43,long,best_deployable_cal_lite_alpha006,ok,False,180,17,13,17,5,-12,12,cal_lite,0.8862687888692029,0.8046875,0.8862687888692029,False,False,False,SyntaxError,"'(' was never closed (<unknown>, line 20)",e9f8bdb9773882a73d324c156d58e961f99534be141e297b481e6f51a8063a1e,d4987d9296a6a99581794fba12cef7a93e714c8f3f35918468c221547a797af2,2.010160309902858,1.6140312959905714,0.0001533490139991045,0.3959756648982875,0.99609375
54,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/63/7,7,636,HumanEval/63,long,best_deployable_cal_lite_alpha006,ok,True,189,17,15,17,20,3,3,cal_lite,1.0613232826615069,0.88671875,1.0613232826615069,True,True,True,,,a9c6df3eeb8e776339a1dd33bd1bec9bbf2140a2e98ed863af7752e718a176bb,222b5ed6dc28555dc5e2c5f85ca87a6cdd621bedbd3d0977655bfc0caa79211c,2.1367319878190756,1.6168492189608514,0.12307324697030708,0.39680952188791707,0.9921875
55,HumanEval-RandomSpanInfilling,RandomSpanInfilling/HumanEval/67/2,2,671,HumanEval/67,long,best_deployable_cal_lite_alpha006,ok,False,244,17,8,17,10,-7,7,cal_lite,1.0449991945655221,0.91015625,1.0449991945655221,False,False,False,SyntaxError,"inconsistent use of tabs and spaces in indentation (<unknown>, line 18)",44d8a8d3b8147310ede1a4b46b8bfa3df14c7c50f803d42ca7d13e9c70c8c172,5af7338eb099b602e6baed5c1f2739db83a5620bb2a7eaec9429c196cec0ae0b,2.37145822198363,1.904322924965527,0.0001524279941804707,0.46698286902392283,0.98046875
