task_id,task_group,case_pool,action_id,experimental_seed,seed,passed,generated_text_sha256,generated_text_len,code_sha256,selected_mask_length,actual_canvas_length,oracle_mask_length,canvas_is_oracle_sufficient,decode_steps,actual_forward_steps,effective_steps,effective_update_steps,total_token_changes,early_commit_enabled,early_commit_triggered,full_schedule_completed,stop_reason,no_remaining_masks_first_step,remasked_token_count,remasked_span_start,remasked_span_end_exclusive,remasked_span_width,remasked_span_center_index,refinement_steps,refinement_executed,span_refinement_executed,stage1_hash,output_changed_vs_C,total_sec_including_probe,compile_passed,error_type,error_message_short,action_was_executed,execution_note,source_commit,c_reference_hash
SingleLineInfilling/HumanEval/32/L1,HumanEval/32,missed_failed_long,F_oracle_sufficient_trace_remask,2,534575674,True,5c2fb1c2b2002557c773c249a77ff929dce1ef3c480cf28c3653acb91f0fe517,47,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,20,20,20,True,80,58,16,2,2,False,False,True,not_stopped,12,2,,,,,16,True,,5c2fb1c2b2002557c773c249a77ff929dce1ef3c480cf28c3653acb91f0fe517,False,5.687526939902455,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,5c2fb1c2b2002557c773c249a77ff929dce1ef3c480cf28c3653acb91f0fe517
SingleLineInfilling/HumanEval/32/L1,HumanEval/32,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,534575674,True,5c2fb1c2b2002557c773c249a77ff929dce1ef3c480cf28c3653acb91f0fe517,47,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,20,20,20,True,88,66,24,4,4,False,False,True,not_stopped,21,4,13,17,4,15,24,True,True,5c2fb1c2b2002557c773c249a77ff929dce1ef3c480cf28c3653acb91f0fe517,False,6.442297514062375,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,5c2fb1c2b2002557c773c249a77ff929dce1ef3c480cf28c3653acb91f0fe517
SingleLineInfilling/HumanEval/39/L5,HumanEval/39,missed_failed_long,E_oracle_sufficient_no_early_commit,1,1226558376,True,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3,73,3c4b153864a4ab87f0c3948a19aacec7b755647e6118517811a519f4e16d2208,24,24,24,True,64,64,64,24,24,False,False,True,not_stopped,63,,,,,,,,,,False,4.159251788863912,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3
SingleLineInfilling/HumanEval/39/L5,HumanEval/39,missed_failed_long,F_oracle_sufficient_trace_remask,1,1226558376,True,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3,73,3c4b153864a4ab87f0c3948a19aacec7b755647e6118517811a519f4e16d2208,24,24,24,True,80,78,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3,False,5.173709201277234,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3
SingleLineInfilling/HumanEval/39/L5,HumanEval/39,missed_failed_long,G_oracle_sufficient_trace_span_remask,1,1226558376,True,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3,73,3c4b153864a4ab87f0c3948a19aacec7b755647e6118517811a519f4e16d2208,24,24,24,True,88,86,24,5,5,False,False,True,not_stopped,22,5,2,7,5,4,24,True,True,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3,False,5.645606938982382,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3
SingleLineInfilling/HumanEval/39/L5,HumanEval/39,missed_failed_long,E_oracle_sufficient_no_early_commit,2,1294819362,True,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3,73,3c4b153864a4ab87f0c3948a19aacec7b755647e6118517811a519f4e16d2208,24,24,24,True,64,64,64,24,24,False,False,True,not_stopped,63,,,,,,,,,,False,4.150755213224329,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3
SingleLineInfilling/HumanEval/39/L5,HumanEval/39,missed_failed_long,F_oracle_sufficient_trace_remask,2,1294819362,True,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3,73,3c4b153864a4ab87f0c3948a19aacec7b755647e6118517811a519f4e16d2208,24,24,24,True,80,78,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3,False,5.156952975783497,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3
SingleLineInfilling/HumanEval/39/L5,HumanEval/39,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,1294819362,True,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3,73,3c4b153864a4ab87f0c3948a19aacec7b755647e6118517811a519f4e16d2208,24,24,24,True,88,86,24,5,5,False,False,True,not_stopped,22,5,2,7,5,4,24,True,True,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3,False,5.653814674820751,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,578ddf0f43d86ab27ce1a266b3025686495108aad31111d68b923d0e604921d3
SingleLineInfilling/HumanEval/47/L4,HumanEval/47,missed_failed_long,E_oracle_sufficient_no_early_commit,1,1949625507,True,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d,59,682536d6810aa26b15c660d964aaf4e0cc2fe3704c1cb4b1aefc94efd4940d78,29,29,29,True,64,64,64,29,29,False,False,True,not_stopped,63,,,,,,,,,,False,2.780746852979064,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d
SingleLineInfilling/HumanEval/47/L4,HumanEval/47,missed_failed_long,F_oracle_sufficient_trace_remask,1,1949625507,True,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d,59,682536d6810aa26b15c660d964aaf4e0cc2fe3704c1cb4b1aefc94efd4940d78,29,29,29,True,80,58,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d,False,2.6465202869148925,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d
SingleLineInfilling/HumanEval/47/L4,HumanEval/47,missed_failed_long,G_oracle_sufficient_trace_span_remask,1,1949625507,True,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d,59,682536d6810aa26b15c660d964aaf4e0cc2fe3704c1cb4b1aefc94efd4940d78,29,29,29,True,88,66,24,6,6,False,False,True,not_stopped,23,6,22,28,6,25,24,True,True,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d,False,3.001823293045163,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d
SingleLineInfilling/HumanEval/47/L4,HumanEval/47,missed_failed_long,E_oracle_sufficient_no_early_commit,2,1039052345,True,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d,59,682536d6810aa26b15c660d964aaf4e0cc2fe3704c1cb4b1aefc94efd4940d78,29,29,29,True,64,64,64,29,29,False,False,True,not_stopped,63,,,,,,,,,,False,2.806975401006639,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d
SingleLineInfilling/HumanEval/47/L4,HumanEval/47,missed_failed_long,F_oracle_sufficient_trace_remask,2,1039052345,True,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d,59,682536d6810aa26b15c660d964aaf4e0cc2fe3704c1cb4b1aefc94efd4940d78,29,29,29,True,80,58,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d,False,2.6810159251326695,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d
SingleLineInfilling/HumanEval/47/L4,HumanEval/47,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,1039052345,True,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d,59,682536d6810aa26b15c660d964aaf4e0cc2fe3704c1cb4b1aefc94efd4940d78,29,29,29,True,88,66,24,6,6,False,False,True,not_stopped,23,6,22,28,6,25,24,True,True,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d,False,3.0111420660978183,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,6ae4d587e1aad97c382b0b94ba88d21db9f2b6ef90baa86fcaae14a102cb6d8d
SingleLineInfilling/HumanEval/50/L0,HumanEval/50,missed_failed_long,E_oracle_sufficient_no_early_commit,1,1618910423,True,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422,82,e2901d1dcd56ebddba5f5b67c633d006b8a6e5542a5021786c50b6384b5ac1cb,35,35,35,True,64,64,64,35,35,False,False,True,not_stopped,,,,,,,,,,,False,3.0755335970316082,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422
SingleLineInfilling/HumanEval/50/L0,HumanEval/50,missed_failed_long,F_oracle_sufficient_trace_remask,1,1618910423,True,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422,82,e2901d1dcd56ebddba5f5b67c633d006b8a6e5542a5021786c50b6384b5ac1cb,35,35,35,True,80,57,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422,False,2.864648725022562,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422
SingleLineInfilling/HumanEval/50/L0,HumanEval/50,missed_failed_long,G_oracle_sufficient_trace_span_remask,1,1618910423,True,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422,82,e2901d1dcd56ebddba5f5b67c633d006b8a6e5542a5021786c50b6384b5ac1cb,35,35,35,True,88,65,24,7,7,False,False,True,not_stopped,23,7,0,7,7,3,24,True,True,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422,False,3.252338744001463,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422
SingleLineInfilling/HumanEval/50/L0,HumanEval/50,missed_failed_long,E_oracle_sufficient_no_early_commit,2,1004692167,True,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422,82,e2901d1dcd56ebddba5f5b67c633d006b8a6e5542a5021786c50b6384b5ac1cb,35,35,35,True,64,64,64,35,35,False,False,True,not_stopped,,,,,,,,,,,False,3.0603914430830628,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422
SingleLineInfilling/HumanEval/50/L0,HumanEval/50,missed_failed_long,F_oracle_sufficient_trace_remask,2,1004692167,True,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422,82,e2901d1dcd56ebddba5f5b67c633d006b8a6e5542a5021786c50b6384b5ac1cb,35,35,35,True,80,57,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422,False,2.8827200119849294,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422
SingleLineInfilling/HumanEval/50/L0,HumanEval/50,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,1004692167,True,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422,82,e2901d1dcd56ebddba5f5b67c633d006b8a6e5542a5021786c50b6384b5ac1cb,35,35,35,True,88,65,24,7,7,False,False,True,not_stopped,23,7,0,7,7,3,24,True,True,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422,False,3.233394314185716,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,64f1081092cf695dda4c50fe32e019a2f2b61d244586b885fb828609934c8422
SingleLineInfilling/HumanEval/63/L6,HumanEval/63,missed_failed_long,E_oracle_sufficient_no_early_commit,1,454608587,True,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb,64,5c6a707442d3d3d76027969f75e66660b5f9cdcb231e1e64d75e5c6a6d2876ea,26,26,26,True,64,64,64,26,26,False,False,True,not_stopped,63,,,,,,,,,,False,4.119391102809459,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb
SingleLineInfilling/HumanEval/63/L6,HumanEval/63,missed_failed_long,F_oracle_sufficient_trace_remask,1,454608587,True,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb,64,5c6a707442d3d3d76027969f75e66660b5f9cdcb231e1e64d75e5c6a6d2876ea,26,26,26,True,80,58,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb,False,3.838789115892723,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb
SingleLineInfilling/HumanEval/63/L6,HumanEval/63,missed_failed_long,G_oracle_sufficient_trace_span_remask,1,454608587,True,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb,64,5c6a707442d3d3d76027969f75e66660b5f9cdcb231e1e64d75e5c6a6d2876ea,26,26,26,True,88,66,24,6,6,False,False,True,not_stopped,23,6,16,22,6,19,24,True,True,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb,False,4.354197061853483,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb
SingleLineInfilling/HumanEval/63/L6,HumanEval/63,missed_failed_long,E_oracle_sufficient_no_early_commit,2,1190096196,True,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb,64,5c6a707442d3d3d76027969f75e66660b5f9cdcb231e1e64d75e5c6a6d2876ea,26,26,26,True,64,64,64,26,26,False,False,True,not_stopped,63,,,,,,,,,,False,4.1175148950424045,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb
SingleLineInfilling/HumanEval/63/L6,HumanEval/63,missed_failed_long,F_oracle_sufficient_trace_remask,2,1190096196,True,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb,64,5c6a707442d3d3d76027969f75e66660b5f9cdcb231e1e64d75e5c6a6d2876ea,26,26,26,True,80,58,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb,False,3.929358519962989,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb
SingleLineInfilling/HumanEval/63/L6,HumanEval/63,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,1190096196,True,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb,64,5c6a707442d3d3d76027969f75e66660b5f9cdcb231e1e64d75e5c6a6d2876ea,26,26,26,True,88,66,24,6,6,False,False,True,not_stopped,23,6,16,22,6,19,24,True,True,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb,False,4.378465817077085,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,2b235edfb38e29ff69315ab421d45be4be54bc237e61101f81376d948add96cb
SingleLineInfilling/HumanEval/71/L0,HumanEval/71,missed_failed_long,E_oracle_sufficient_no_early_commit,1,611665036,True,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111,47,6af6f2b8f5429156eb7037821a9916c97110a9f8a5abc42ab029eac1ff8894c3,21,21,21,True,64,64,64,21,21,False,False,True,not_stopped,63,,,,,,,,,,False,4.071333857020363,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111
SingleLineInfilling/HumanEval/71/L0,HumanEval/71,missed_failed_long,F_oracle_sufficient_trace_remask,1,611665036,True,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111,47,6af6f2b8f5429156eb7037821a9916c97110a9f8a5abc42ab029eac1ff8894c3,21,21,21,True,80,71,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111,False,4.611174461082555,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111
SingleLineInfilling/HumanEval/71/L0,HumanEval/71,missed_failed_long,G_oracle_sufficient_trace_span_remask,1,611665036,True,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111,47,6af6f2b8f5429156eb7037821a9916c97110a9f8a5abc42ab029eac1ff8894c3,21,21,21,True,88,79,24,5,5,False,False,True,not_stopped,22,5,10,15,5,12,24,True,True,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111,False,5.078591204830445,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111
SingleLineInfilling/HumanEval/71/L0,HumanEval/71,missed_failed_long,E_oracle_sufficient_no_early_commit,2,928771632,True,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111,47,6af6f2b8f5429156eb7037821a9916c97110a9f8a5abc42ab029eac1ff8894c3,21,21,21,True,64,64,64,21,21,False,False,True,not_stopped,63,,,,,,,,,,False,4.04871127801016,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111
SingleLineInfilling/HumanEval/71/L0,HumanEval/71,missed_failed_long,F_oracle_sufficient_trace_remask,2,928771632,True,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111,47,6af6f2b8f5429156eb7037821a9916c97110a9f8a5abc42ab029eac1ff8894c3,21,21,21,True,80,71,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111,False,4.597264302894473,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111
SingleLineInfilling/HumanEval/71/L0,HumanEval/71,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,928771632,True,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111,47,6af6f2b8f5429156eb7037821a9916c97110a9f8a5abc42ab029eac1ff8894c3,21,21,21,True,88,79,24,5,5,False,False,True,not_stopped,22,5,10,15,5,12,24,True,True,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111,False,5.103543708682992,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f00aa9b3bec38f914a86fe47e5ba9fb4ca4706eb4dc79b42bd3322c65ef90111
SingleLineInfilling/HumanEval/71/L3,HumanEval/71,missed_failed_long,E_oracle_sufficient_no_early_commit,1,315305699,True,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958,52,0c33d330e24e9199e4651fff4adf5fed8dd328de1d25e06086f613c1307a77d8,29,29,29,True,64,64,64,29,29,False,False,True,not_stopped,63,,,,,,,,,,False,4.064064160105772,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958
SingleLineInfilling/HumanEval/71/L3,HumanEval/71,missed_failed_long,F_oracle_sufficient_trace_remask,1,315305699,True,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958,52,0c33d330e24e9199e4651fff4adf5fed8dd328de1d25e06086f613c1307a77d8,29,29,29,True,80,58,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958,False,3.7925461020786315,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958
SingleLineInfilling/HumanEval/71/L3,HumanEval/71,missed_failed_long,G_oracle_sufficient_trace_span_remask,1,315305699,True,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958,52,0c33d330e24e9199e4651fff4adf5fed8dd328de1d25e06086f613c1307a77d8,29,29,29,True,88,66,24,6,6,False,False,True,not_stopped,23,6,19,25,6,22,24,True,True,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958,False,4.287971181678586,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958
SingleLineInfilling/HumanEval/71/L3,HumanEval/71,missed_failed_long,E_oracle_sufficient_no_early_commit,2,1323959645,True,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958,52,0c33d330e24e9199e4651fff4adf5fed8dd328de1d25e06086f613c1307a77d8,29,29,29,True,64,64,64,29,29,False,False,True,not_stopped,63,,,,,,,,,,False,4.061977611971088,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958
SingleLineInfilling/HumanEval/71/L3,HumanEval/71,missed_failed_long,F_oracle_sufficient_trace_remask,2,1323959645,True,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958,52,0c33d330e24e9199e4651fff4adf5fed8dd328de1d25e06086f613c1307a77d8,29,29,29,True,80,58,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958,False,3.794201143900864,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958
SingleLineInfilling/HumanEval/71/L3,HumanEval/71,missed_failed_long,G_oracle_sufficient_trace_span_remask,2,1323959645,True,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958,52,0c33d330e24e9199e4651fff4adf5fed8dd328de1d25e06086f613c1307a77d8,29,29,29,True,88,66,24,6,6,False,False,True,not_stopped,23,6,19,25,6,22,24,True,True,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958,False,4.267932438990101,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,f2483489d3fa92c2f800d8873d57d9b9189ecc1a2e12b7f8898a76aea7438958
SingleLineInfilling/HumanEval/78/L0,HumanEval/78,missed_failed_long,E_oracle_sufficient_no_early_commit,1,1150305982,True,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b,44,e48835ae31a8813c686414617995833e7c2f44085a2b882523d067e4cac395ea,22,22,22,True,64,64,64,22,22,False,False,True,not_stopped,63,,,,,,,,,,False,6.14232034701854,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b
SingleLineInfilling/HumanEval/78/L0,HumanEval/78,missed_failed_long,F_oracle_sufficient_trace_remask,1,1150305982,True,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b,44,e48835ae31a8813c686414617995833e7c2f44085a2b882523d067e4cac395ea,22,22,22,True,80,57,16,3,3,False,False,True,not_stopped,14,3,,,,,16,True,,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b,False,5.5993908260716125,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b
SingleLineInfilling/HumanEval/78/L0,HumanEval/78,missed_failed_long,G_oracle_sufficient_trace_span_remask,1,1150305982,True,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b,44,e48835ae31a8813c686414617995833e7c2f44085a2b882523d067e4cac395ea,22,22,22,True,88,65,24,5,5,False,False,True,not_stopped,22,5,17,22,5,20,24,True,True,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b,False,6.32341656787321,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,56d26cab49e5e414f2cd162c0b7e704714d8c63e294311278d66b383c1215a2b
